t,Ewe,Ece
3.6040000915527344,-0.010822432115674019,-0.00015402464487124234
4.108999729156494,-0.010822432115674019,-0.00015402464487124234
4.108999729156494,-0.012105059809982777,-7.769694639137015e-05
4.108999729156494,-0.011143089272081852,0.00022761384025216103
4.108999729156494,-0.012105059809982777,-7.769694639137015e-05
4.108999729156494,-0.010822432115674019,-0.00015402464487124234
4.613999843597412,-0.011143089272081852,-0.00023035235062707216
4.613999843597412,-0.011463746428489685,7.495845056837425e-05
4.613999843597412,-0.01242571696639061,-0.00015402464487124234
4.613999843597412,-0.011143089272081852,7.495845056837425e-05
4.613999843597412,-0.011784402653574944,-1.3692479114979506e-06
5.11899995803833,-0.010822432115674019,0.00015128614904824644
5.11899995803833,-0.011463746428489685,-0.00015402464487124234
5.11899995803833,-0.010501774959266186,-1.3692479114979506e-06
5.11899995803833,-0.010501774959266186,7.495845056837425e-05
5.11899995803833,-0.012105059809982777,-7.769694639137015e-05
5.623000144958496,-0.010501774959266186,-0.00015402464487124234
5.623000144958496,-0.011784402653574944,0.00015128614904824644
5.623000144958496,-0.011784402653574944,7.495845056837425e-05
5.623000144958496,-0.011143089272081852,-0.00030668004183098674
5.623000144958496,-0.010822432115674019,-0.00015402464487124234
6.128000259399414,-0.010501774959266186,7.495845056837425e-05
6.128000259399414,-0.011784402653574944,-1.3692479114979506e-06
6.128000259399414,-0.010822432115674019,-7.769694639137015e-05
6.128000259399414,-0.010822432115674019,-1.3692479114979506e-06
6.128000259399414,-0.011784402653574944,7.495845056837425e-05
6.632999897003174,-0.010822432115674019,7.495845056837425e-05
6.632999897003174,-0.010501774959266186,-0.00023035235062707216
6.632999897003174,-0.011784402653574944,-0.00015402464487124234
6.632999897003174,-0.010822432115674019,-1.3692479114979506e-06
6.632999897003174,-0.010822432115674019,-1.3692479114979506e-06
7.13700008392334,-0.010822432115674019,-1.3692479114979506e-06
7.13700008392334,-0.011143089272081852,-1.3692479114979506e-06
7.13700008392334,-0.011143089272081852,7.495845056837425e-05
7.13700008392334,-0.011784402653574944,0.00022761384025216103
7.13700008392334,-0.011143089272081852,0.00015128614904824644
7.641000270843506,-0.010501774959266186,7.495845056837425e-05
7.641000270843506,-0.010822432115674019,-0.00023035235062707216
7.641000270843506,-0.011143089272081852,-1.3692479114979506e-06
7.641000270843506,-0.011143089272081852,-7.769694639137015e-05
7.641000270843506,-0.010501774959266186,0.00022761384025216103
8.145999908447266,-0.011463746428489685,-7.769694639137015e-05
8.145999908447266,-0.010822432115674019,-0.00015402464487124234
8.145999908447266,-0.011143089272081852,0.0003802692226599902
8.145999908447266,-0.01242571696639061,-1.3692479114979506e-06
8.145999908447266,-0.010822432115674019,7.495845056837425e-05
8.651000022888184,-0.010822432115674019,-0.00023035235062707216
8.651000022888184,-0.010822432115674019,-0.00015402464487124234
8.651000022888184,-0.010822432115674019,-1.3692479114979506e-06
8.651000022888184,-0.011143089272081852,-1.3692479114979506e-06
8.651000022888184,-0.011463746428489685,7.495845056837425e-05
9.154999732971191,-0.012746374122798443,-0.00015402464487124234
9.154999732971191,-0.011463746428489685,-0.00015402464487124234
9.154999732971191,-0.011463746428489685,-7.769694639137015e-05
9.154999732971191,-0.011143089272081852,-0.00015402464487124234
9.154999732971191,-0.011784402653574944,7.495845056837425e-05
9.66100025177002,-0.010822432115674019,7.495845056837425e-05
9.66100025177002,-0.010501774959266186,7.495845056837425e-05
9.66100025177002,-0.011784402653574944,-7.769694639137015e-05
9.66100025177002,-0.010822432115674019,-0.00030668004183098674
9.66100025177002,-0.01242571696639061,-7.769694639137015e-05
10.166000366210938,-0.011463746428489685,-1.3692479114979506e-06
10.166000366210938,-0.011463746428489685,7.495845056837425e-05
10.166000366210938,-0.010822432115674019,7.495845056837425e-05
10.166000366210938,-0.011463746428489685,-7.769694639137015e-05
10.166000366210938,-0.011143089272081852,-0.00015402464487124234
10.671000480651855,-0.011784402653574944,0.00015128614904824644
10.671000480651855,-0.010822432115674019,-7.769694639137015e-05
10.671000480651855,-0.010822432115674019,7.495845056837425e-05
10.671000480651855,-0.011463746428489685,7.495845056837425e-05
10.671000480651855,-0.011784402653574944,0.00015128614904824644
11.177000045776367,-0.011463746428489685,0.00015128614904824644
11.177000045776367,-0.010822432115674019,-1.3692479114979506e-06
11.177000045776367,-0.010822432115674019,0.00022761384025216103
11.177000045776367,-0.011143089272081852,-1.3692479114979506e-06
11.177000045776367,-0.010822432115674019,0.00015128614904824644
11.682000160217285,-0.011143089272081852,0.00015128614904824644
11.682000160217285,-0.011784402653574944,-1.3692479114979506e-06
11.682000160217285,-0.010181117802858353,-1.3692479114979506e-06
11.682000160217285,-0.010501774959266186,-0.00015402464487124234
11.682000160217285,-0.01242571696639061,7.495845056837425e-05
12.187000274658203,-0.010822432115674019,0.00015128614904824644
12.187000274658203,-0.011143089272081852,-1.3692479114979506e-06
12.187000274658203,-0.012105059809982777,-0.00015402464487124234
12.187000274658203,-0.010822432115674019,7.495845056837425e-05
12.187000274658203,-0.011463746428489685,-0.00015402464487124234
12.690999984741211,-0.011463746428489685,-7.769694639137015e-05
12.690999984741211,-0.011463746428489685,7.495845056837425e-05
12.690999984741211,-0.010501774959266186,-1.3692479114979506e-06
12.690999984741211,-0.011463746428489685,-7.769694639137015e-05
12.690999984741211,-0.010822432115674019,0.00015128614904824644
13.196000099182129,-0.011143089272081852,0.00015128614904824644
13.196000099182129,-0.011463746428489685,-0.00023035235062707216
13.196000099182129,-0.010501774959266186,0.00015128614904824644
13.196000099182129,-0.011143089272081852,-1.3692479114979506e-06
13.196000099182129,-0.010181117802858353,-1.3692479114979506e-06
13.699999809265137,-0.010822432115674019,-0.00023035235062707216
13.699999809265137,-0.011143089272081852,-1.3692479114979506e-06
13.699999809265137,-0.012105059809982777,-1.3692479114979506e-06
13.699999809265137,-0.011463746428489685,7.495845056837425e-05
13.699999809265137,-0.011463746428489685,-1.3692479114979506e-06
13.699999809265137,-0.011463746428489685,-1.3692479114979506e-06
14.204999923706055,-0.012105059809982777,0.00022761384025216103
14.204999923706055,-0.010822432115674019,0.00015128614904824644
14.204999923706055,-0.010501774959266186,-0.00015402464487124234
14.204999923706055,-0.011463746428489685,-7.769694639137015e-05
14.204999923706055,-0.01242571696639061,7.495845056837425e-05
14.710000038146973,-0.011463746428489685,-0.00015402464487124234
14.710000038146973,-0.010501774959266186,0.00030394154600799084
14.710000038146973,-0.00986046064645052,-1.3692479114979506e-06
14.710000038146973,-0.012105059809982777,0.00022761384025216103
14.710000038146973,-0.010501774959266186,-7.769694639137015e-05
15.21500015258789,-0.011143089272081852,-0.00023035235062707216
15.21500015258789,-0.010181117802858353,7.495845056837425e-05
15.21500015258789,-0.010822432115674019,0.00022761384025216103
15.21500015258789,-0.010822432115674019,7.495845056837425e-05
15.21500015258789,-0.010822432115674019,0.00015128614904824644
15.720000267028809,-0.010822432115674019,-0.00023035235062707216
15.720000267028809,-0.011143089272081852,-7.769694639137015e-05
15.720000267028809,-0.011463746428489685,0.00030394154600799084
15.720000267028809,-0.011463746428489685,-7.769694639137015e-05
15.720000267028809,-0.010822432115674019,0.00015128614904824644
16.225000381469727,-0.011143089272081852,-0.00015402464487124234
16.225000381469727,-0.011784402653574944,0.00022761384025216103
16.225000381469727,-0.011143089272081852,-0.00023035235062707216
16.225000381469727,-0.010822432115674019,-7.769694639137015e-05
16.225000381469727,-0.010822432115674019,-1.3692479114979506e-06
16.729999542236328,-0.010822432115674019,-0.00015402464487124234
16.729999542236328,-0.011143089272081852,-7.769694639137015e-05
16.729999542236328,-0.011143089272081852,7.495845056837425e-05
16.729999542236328,-0.011143089272081852,-1.3692479114979506e-06
16.729999542236328,-0.011143089272081852,0.00022761384025216103
17.235000610351562,-0.010822432115674019,-1.3692479114979506e-06
17.235000610351562,-0.011143089272081852,7.495845056837425e-05
17.235000610351562,-0.012105059809982777,-0.00023035235062707216
17.235000610351562,-0.010822432115674019,-0.00015402464487124234
17.235000610351562,-0.010822432115674019,0.00015128614904824644
17.73900032043457,-0.010501774959266186,-0.00015402464487124234
17.73900032043457,-0.011143089272081852,-1.3692479114979506e-06
17.73900032043457,-0.011143089272081852,0.00015128614904824644
17.73900032043457,-0.010501774959266186,-0.00038300774758681655
17.73900032043457,-0.011143089272081852,7.495845056837425e-05
18.243999481201172,-0.011463746428489685,-0.00023035235062707216
18.243999481201172,-0.011143089272081852,-0.00030668004183098674
18.243999481201172,-0.010822432115674019,-1.3692479114979506e-06
18.243999481201172,-0.010822432115674019,0.00022761384025216103
18.243999481201172,-0.011463746428489685,-1.3692479114979506e-06
18.74799919128418,-0.010822432115674019,7.495845056837425e-05
18.74799919128418,-0.010822432115674019,-1.3692479114979506e-06
18.74799919128418,-0.010822432115674019,-1.3692479114979506e-06
18.74799919128418,-0.010822432115674019,0.00015128614904824644
18.74799919128418,-0.011463746428489685,-7.769694639137015e-05
19.25200080871582,-0.011463746428489685,-1.3692479114979506e-06
19.25200080871582,-0.011784402653574944,-7.769694639137015e-05
19.25200080871582,-0.011463746428489685,-0.00023035235062707216
19.25200080871582,-0.010822432115674019,7.495845056837425e-05
19.25200080871582,-0.011143089272081852,0.00015128614904824644
19.756999969482422,-0.010501774959266186,-0.00015402464487124234
19.756999969482422,-0.011143089272081852,-0.00030668004183098674
19.756999969482422,-0.011784402653574944,0.00022761384025216103
19.756999969482422,-0.011143089272081852,0.00022761384025216103
19.756999969482422,-0.011463746428489685,7.495845056837425e-05
20.26099967956543,-0.00986046064645052,-0.00015402464487124234
20.26099967956543,-0.010822432115674019,-1.3692479114979506e-06
20.26099967956543,-0.010501774959266186,-0.00015402464487124234
20.26099967956543,-0.012746374122798443,-0.00015402464487124234
20.26099967956543,-0.011463746428489685,-1.3692479114979506e-06
20.767000198364258,-0.010501774959266186,-0.00023035235062707216
20.767000198364258,-0.011463746428489685,-0.00015402464487124234
20.767000198364258,-0.011463746428489685,0.00015128614904824644
20.767000198364258,-0.011463746428489685,7.495845056837425e-05
20.767000198364258,-0.011784402653574944,-1.3692479114979506e-06
21.273000717163086,-0.011143089272081852,-7.769694639137015e-05
21.273000717163086,-0.010501774959266186,0.00015128614904824644
21.273000717163086,-0.010181117802858353,7.495845056837425e-05
21.273000717163086,-0.011143089272081852,-1.3692479114979506e-06
21.273000717163086,-0.011784402653574944,-1.3692479114979506e-06
21.777999877929688,-0.010822432115674019,-7.769694639137015e-05
21.777999877929688,-0.011143089272081852,-0.00015402464487124234
21.777999877929688,-0.010501774959266186,7.495845056837425e-05
21.777999877929688,-0.010822432115674019,-7.769694639137015e-05
21.777999877929688,-0.012105059809982777,-1.3692479114979506e-06
22.284000396728516,-0.011784402653574944,7.495845056837425e-05
22.284000396728516,-0.011463746428489685,-0.00015402464487124234
22.284000396728516,-0.011143089272081852,0.00030394154600799084
22.284000396728516,-0.011463746428489685,-0.00015402464487124234
22.284000396728516,-0.011784402653574944,-0.00030668004183098674
22.788000106811523,-0.010822432115674019,-1.3692479114979506e-06
22.788000106811523,-0.011784402653574944,-1.3692479114979506e-06
22.788000106811523,-0.010822432115674019,-0.00015402464487124234
22.788000106811523,-0.011784402653574944,-1.3692479114979506e-06
22.788000106811523,-0.011463746428489685,-0.00015402464487124234
23.292999267578125,-0.011784402653574944,7.495845056837425e-05
23.292999267578125,-0.010822432115674019,0.00015128614904824644
23.292999267578125,-0.012105059809982777,-0.00015402464487124234
23.292999267578125,-0.011143089272081852,-1.3692479114979506e-06
23.292999267578125,-0.011143089272081852,7.495845056837425e-05
23.797000885009766,-0.011143089272081852,-0.00023035235062707216
23.797000885009766,-0.011143089272081852,7.495845056837425e-05
23.797000885009766,-0.011784402653574944,7.495845056837425e-05
23.797000885009766,-0.010822432115674019,-0.00015402464487124234
23.797000885009766,-0.011143089272081852,7.495845056837425e-05
24.302000045776367,-0.011143089272081852,7.495845056837425e-05
24.302000045776367,-0.011463746428489685,7.495845056837425e-05
24.302000045776367,-0.010822432115674019,0.00015128614904824644
24.302000045776367,-0.010822432115674019,-0.00015402464487124234
24.302000045776367,-0.00986046064645052,-7.769694639137015e-05
24.302000045776367,-0.012105059809982777,0.00030394154600799084
24.8070011138916,-0.011784402653574944,-0.00015402464487124234
24.8070011138916,-0.011463746428489685,-1.3692479114979506e-06
24.8070011138916,-0.011143089272081852,0.00015128614904824644
24.8070011138916,-0.010822432115674019,7.495845056837425e-05
24.8070011138916,-0.010501774959266186,-1.3692479114979506e-06
25.31100082397461,-0.011143089272081852,-1.3692479114979506e-06
25.31100082397461,-0.011143089272081852,0.00015128614904824644
25.31100082397461,-0.011143089272081852,-1.3692479114979506e-06
25.31100082397461,-0.010822432115674019,7.495845056837425e-05
25.31100082397461,-0.010822432115674019,-0.00015402464487124234
25.81599998474121,-0.011143089272081852,-0.00015402464487124234
25.81599998474121,-0.010822432115674019,-7.769694639137015e-05
25.81599998474121,-0.010822432115674019,-7.769694639137015e-05
25.81599998474121,-0.011143089272081852,-0.00015402464487124234
25.81599998474121,-0.010181117802858353,-1.3692479114979506e-06
26.31999969482422,-0.011143089272081852,-0.00015402464487124234
26.31999969482422,-0.010822432115674019,-1.3692479114979506e-06
26.31999969482422,-0.011143089272081852,0.0003802692226599902
26.31999969482422,-0.011143089272081852,0.00022761384025216103
26.31999969482422,-0.011143089272081852,-1.3692479114979506e-06
26.825000762939453,-0.010822432115674019,0.00015128614904824644
26.825000762939453,-0.011143089272081852,-0.00015402464487124234
26.825000762939453,-0.010501774959266186,-0.00023035235062707216
26.825000762939453,-0.010822432115674019,-7.769694639137015e-05
26.825000762939453,-0.011143089272081852,-7.769694639137015e-05
27.33100128173828,-0.012105059809982777,-7.769694639137015e-05
27.33100128173828,-0.010822432115674019,0.00015128614904824644
27.33100128173828,-0.011143089272081852,-1.3692479114979506e-06
27.33100128173828,-0.011784402653574944,-1.3692479114979506e-06
27.33100128173828,-0.011143089272081852,-1.3692479114979506e-06
27.836000442504883,-0.011784402653574944,7.495845056837425e-05
27.836000442504883,-0.010822432115674019,0.00015128614904824644
27.836000442504883,-0.01242571696639061,-1.3692479114979506e-06
27.836000442504883,-0.010822432115674019,-0.00030668004183098674
27.836000442504883,-0.011143089272081852,0.00022761384025216103
28.340999603271484,-0.011143089272081852,7.495845056837425e-05
28.340999603271484,-0.010181117802858353,-0.00030668004183098674
28.340999603271484,-0.010181117802858353,0.00015128614904824644
28.340999603271484,-0.010822432115674019,-7.769694639137015e-05
28.340999603271484,-0.010822432115674019,-1.3692479114979506e-06
28.84600067138672,-0.010822432115674019,7.495845056837425e-05
28.84600067138672,-0.011463746428489685,0.00015128614904824644
28.84600067138672,-0.010822432115674019,-1.3692479114979506e-06
28.84600067138672,-0.010822432115674019,-0.00015402464487124234
28.84600067138672,-0.010501774959266186,7.495845056837425e-05
29.35099983215332,-0.010822432115674019,7.495845056837425e-05
29.35099983215332,-0.011143089272081852,0.00022761384025216103
29.35099983215332,-0.010181117802858353,0.0003802692226599902
29.35099983215332,-0.010822432115674019,7.495845056837425e-05
29.35099983215332,-0.010822432115674019,-7.769694639137015e-05
29.856000900268555,-0.010822432115674019,-7.769694639137015e-05
29.856000900268555,-0.00986046064645052,7.495845056837425e-05
29.856000900268555,-0.011463746428489685,-0.00015402464487124234
29.856000900268555,-0.010501774959266186,-1.3692479114979506e-06
29.856000900268555,-0.010822432115674019,0.00015128614904824644
30.361000061035156,-0.010822432115674019,0.00022761384025216103
30.361000061035156,-0.010181117802858353,0.00015128614904824644
30.361000061035156,-0.010822432115674019,7.495845056837425e-05
30.361000061035156,-0.010822432115674019,-0.00015402464487124234
30.361000061035156,-0.010822432115674019,7.495845056837425e-05
30.86600112915039,-0.010822432115674019,0.00022761384025216103
30.86600112915039,-0.00986046064645052,-7.769694639137015e-05
30.86600112915039,-0.010822432115674019,0.00022761384025216103
30.86600112915039,-0.010822432115674019,-0.00023035235062707216
30.86600112915039,-0.010822432115674019,7.495845056837425e-05
31.3700008392334,-0.011463746428489685,-7.769694639137015e-05
31.3700008392334,-0.011143089272081852,-0.00015402464487124234
31.3700008392334,-0.010501774959266186,-1.3692479114979506e-06
31.3700008392334,-0.010822432115674019,-1.3692479114979506e-06
31.3700008392334,-0.011463746428489685,-1.3692479114979506e-06
31.875,-0.010822432115674019,-7.769694639137015e-05
31.875,-0.010822432115674019,7.495845056837425e-05
31.875,-0.011784402653574944,-0.00023035235062707216
31.875,-0.011143089272081852,-1.3692479114979506e-06
31.875,-0.010822432115674019,-0.00015402464487124234
32.380001068115234,-0.010822432115674019,0.00015128614904824644
32.380001068115234,-0.010822432115674019,-7.769694639137015e-05
32.380001068115234,-0.010822432115674019,-1.3692479114979506e-06
32.380001068115234,-0.011784402653574944,-1.3692479114979506e-06
32.380001068115234,-0.010822432115674019,-0.00023035235062707216
32.88399887084961,-0.010501774959266186,-0.00015402464487124234
32.88399887084961,-0.010501774959266186,-1.3692479114979506e-06
32.88399887084961,-0.010181117802858353,-1.3692479114979506e-06
32.88399887084961,-0.011463746428489685,-0.00015402464487124234
32.88399887084961,-0.010822432115674019,-1.3692479114979506e-06
33.388999938964844,-0.011463746428489685,-7.769694639137015e-05
33.388999938964844,-0.011463746428489685,-7.769694639137015e-05
33.388999938964844,-0.011143089272081852,-0.00023035235062707216
33.388999938964844,-0.011143089272081852,-7.769694639137015e-05
33.388999938964844,-0.010822432115674019,-1.3692479114979506e-06
33.89400100708008,-0.010181117802858353,-1.3692479114979506e-06
33.89400100708008,-0.010822432115674019,-1.3692479114979506e-06
33.89400100708008,-0.00986046064645052,-1.3692479114979506e-06
33.89400100708008,-0.011463746428489685,-7.769694639137015e-05
33.89400100708008,-0.011143089272081852,0.00015128614904824644
34.39899826049805,-0.010822432115674019,7.495845056837425e-05
34.39899826049805,-0.010501774959266186,-1.3692479114979506e-06
34.39899826049805,-0.010181117802858353,-7.769694639137015e-05
34.39899826049805,-0.010822432115674019,-0.00015402464487124234
34.39899826049805,-0.010822432115674019,0.0003802692226599902
34.90399932861328,-0.011463746428489685,-1.3692479114979506e-06
34.90399932861328,-0.011463746428489685,-0.00023035235062707216
34.90399932861328,-0.011143089272081852,-0.00030668004183098674
34.90399932861328,-0.010822432115674019,-0.00015402464487124234
34.90399932861328,-0.010822432115674019,0.00015128614904824644
34.90399932861328,-0.010822432115674019,-0.00023035235062707216
35.409000396728516,-0.012105059809982777,-7.769694639137015e-05
35.409000396728516,-0.011463746428489685,-1.3692479114979506e-06
35.409000396728516,-0.010822432115674019,-0.00015402464487124234
35.409000396728516,-0.010181117802858353,-1.3692479114979506e-06
35.409000396728516,-0.011143089272081852,-1.3692479114979506e-06
35.91400146484375,-0.010501774959266186,-1.3692479114979506e-06
35.91400146484375,-0.011463746428489685,0.00022761384025216103
35.91400146484375,-0.010181117802858353,-7.769694639137015e-05
35.91400146484375,-0.011784402653574944,0.00015128614904824644
35.91400146484375,-0.010181117802858353,-1.3692479114979506e-06
36.41899871826172,-0.010822432115674019,7.495845056837425e-05
36.41899871826172,-0.009539803490042686,-0.00023035235062707216
36.41899871826172,-0.011143089272081852,-1.3692479114979506e-06
36.41899871826172,-0.010822432115674019,7.495845056837425e-05
36.41899871826172,-0.010822432115674019,-0.00015402464487124234
36.92399978637695,-0.010501774959266186,-7.769694639137015e-05
36.92399978637695,-0.011784402653574944,0.00030394154600799084
36.92399978637695,-0.010181117802858353,-1.3692479114979506e-06
36.92399978637695,-0.010181117802858353,-0.00015402464487124234
36.92399978637695,-0.009539803490042686,7.495845056837425e-05
37.428001403808594,-0.010822432115674019,7.495845056837425e-05
37.428001403808594,-0.010822432115674019,-0.00015402464487124234
37.428001403808594,-0.011463746428489685,7.495845056837425e-05
37.428001403808594,-0.010822432115674019,-7.769694639137015e-05
37.428001403808594,-0.011143089272081852,7.495845056837425e-05
37.93299865722656,-0.010501774959266186,-1.3692479114979506e-06
37.93299865722656,-0.010501774959266186,7.495845056837425e-05
37.93299865722656,-0.010822432115674019,7.495845056837425e-05
37.93299865722656,-0.010822432115674019,-7.769694639137015e-05
37.93299865722656,-0.012105059809982777,-1.3692479114979506e-06
38.4379997253418,-0.010181117802858353,0.00022761384025216103
38.4379997253418,-0.00986046064645052,-0.00030668004183098674
38.4379997253418,-0.010822432115674019,-0.00015402464487124234
38.4379997253418,-0.010822432115674019,7.495845056837425e-05
38.4379997253418,-0.010181117802858353,0.00015128614904824644
38.94099807739258,-0.011143089272081852,7.495845056837425e-05
38.94099807739258,-0.011143089272081852,7.495845056837425e-05
38.94099807739258,-0.011463746428489685,7.495845056837425e-05
38.94099807739258,-0.010822432115674019,-7.769694639137015e-05
38.94099807739258,-0.011463746428489685,0.00022761384025216103
39.44599914550781,-0.011463746428489685,-0.00015402464487124234
39.44599914550781,-0.011143089272081852,-1.3692479114979506e-06
39.44599914550781,-0.011143089272081852,-7.769694639137015e-05
39.44599914550781,-0.011143089272081852,0.00022761384025216103
39.44599914550781,-0.011143089272081852,-7.769694639137015e-05
39.95199966430664,-0.010501774959266186,-1.3692479114979506e-06
39.95199966430664,-0.010501774959266186,-0.00015402464487124234
39.95199966430664,-0.011463746428489685,-0.00023035235062707216
39.95199966430664,-0.010822432115674019,-0.00030668004183098674
39.95199966430664,-0.010822432115674019,-0.00015402464487124234
40.45600128173828,-0.010822432115674019,-0.00015402464487124234
40.45600128173828,-0.010822432115674019,7.495845056837425e-05
40.45600128173828,-0.010501774959266186,0.00015128614904824644
40.45600128173828,-0.011143089272081852,0.00022761384025216103
40.45600128173828,-0.010181117802858353,-0.00015402464487124234
40.96099853515625,-0.010822432115674019,-1.3692479114979506e-06
40.96099853515625,-0.010501774959266186,0.00030394154600799084
40.96099853515625,-0.010501774959266186,-0.00015402464487124234
40.96099853515625,-0.011143089272081852,-7.769694639137015e-05
40.96099853515625,-0.010822432115674019,-1.3692479114979506e-06
41.465999603271484,-0.011463746428489685,7.495845056837425e-05
41.465999603271484,-0.011143089272081852,-1.3692479114979506e-06
41.465999603271484,-0.010181117802858353,-1.3692479114979506e-06
41.465999603271484,-0.011143089272081852,-1.3692479114979506e-06
41.465999603271484,-0.011463746428489685,-7.769694639137015e-05
41.97100067138672,-0.011463746428489685,-1.3692479114979506e-06
41.97100067138672,-0.012105059809982777,7.495845056837425e-05
41.97100067138672,-0.00986046064645052,-0.00030668004183098674
41.97100067138672,-0.011143089272081852,-7.769694639137015e-05
41.97100067138672,-0.010822432115674019,-1.3692479114979506e-06
42.474998474121094,-0.010181117802858353,-1.3692479114979506e-06
42.474998474121094,-0.010822432115674019,-0.00015402464487124234
42.474998474121094,-0.010822432115674019,-7.769694639137015e-05
42.474998474121094,-0.010181117802858353,-7.769694639137015e-05
42.474998474121094,-0.010822432115674019,7.495845056837425e-05
42.97999954223633,-0.011143089272081852,-1.3692479114979506e-06
42.97999954223633,-0.011463746428489685,-0.00015402464487124234
42.97999954223633,-0.011143089272081852,-1.3692479114979506e-06
42.97999954223633,-0.011143089272081852,-0.00023035235062707216
42.97999954223633,-0.011784402653574944,-1.3692479114979506e-06
43.48500061035156,-0.011143089272081852,7.495845056837425e-05
43.48500061035156,-0.010822432115674019,-1.3692479114979506e-06
43.48500061035156,-0.011143089272081852,-7.769694639137015e-05
43.48500061035156,-0.011143089272081852,-0.00015402464487124234
43.48500061035156,-0.010822432115674019,-1.3692479114979506e-06
43.9900016784668,-0.010822432115674019,7.495845056837425e-05
43.9900016784668,-0.010822432115674019,0.0003802692226599902
43.9900016784668,-0.010822432115674019,-0.00015402464487124234
43.9900016784668,-0.010822432115674019,-7.769694639137015e-05
43.9900016784668,-0.012105059809982777,0.00030394154600799084
44.494998931884766,-0.010501774959266186,-0.00023035235062707216
44.494998931884766,-0.010822432115674019,7.495845056837425e-05
44.494998931884766,-0.011784402653574944,-0.00038300774758681655
44.494998931884766,-0.011463746428489685,0.00015128614904824644
44.494998931884766,-0.009539803490042686,-7.769694639137015e-05
45.0,-0.010501774959266186,-1.3692479114979506e-06
45.0,-0.010822432115674019,0.00022761384025216103
45.0,-0.011463746428489685,7.495845056837425e-05
45.0,-0.011143089272081852,-1.3692479114979506e-06
45.0,-0.011463746428489685,7.495845056837425e-05
45.505001068115234,-0.010501774959266186,-0.00015402464487124234
45.505001068115234,-0.010181117802858353,-1.3692479114979506e-06
45.505001068115234,-0.011463746428489685,0.00015128614904824644
45.505001068115234,-0.010822432115674019,-0.00030668004183098674
45.505001068115234,-0.010822432115674019,7.495845056837425e-05
45.505001068115234,-0.011143089272081852,-0.00015402464487124234
46.00899887084961,-0.010501774959266186,0.00015128614904824644
46.00899887084961,-0.010822432115674019,-1.3692479114979506e-06
46.00899887084961,-0.010822432115674019,0.00015128614904824644
46.00899887084961,-0.010501774959266186,-0.00015402464487124234
46.00899887084961,-0.010822432115674019,-0.00030668004183098674
46.51300048828125,-0.011463746428489685,-0.00015402464487124234
46.51300048828125,-0.00986046064645052,-0.00015402464487124234
46.51300048828125,-0.010501774959266186,-1.3692479114979506e-06
46.51300048828125,-0.011463746428489685,-1.3692479114979506e-06
46.51300048828125,-0.010501774959266186,-1.3692479114979506e-06
47.018001556396484,-0.010822432115674019,7.495845056837425e-05
47.018001556396484,-0.010822432115674019,7.495845056837425e-05
47.018001556396484,-0.010181117802858353,-7.769694639137015e-05
47.018001556396484,-0.010822432115674019,0.00022761384025216103
47.018001556396484,-0.012105059809982777,-0.00015402464487124234
47.52299880981445,-0.011143089272081852,-7.769694639137015e-05
47.52299880981445,-0.011784402653574944,-0.00015402464487124234
47.52299880981445,-0.010822432115674019,-1.3692479114979506e-06
