t,Ewe,I,cycle
183.91200256347656,1.459999442100525,0.11654219776391983,0
183.91200256347656,1.4593580961227417,0.11348966509103775,0
183.91200256347656,1.4603201150894165,0.11348966509103775,0
183.91200256347656,1.4596787691116333,0.11654219776391983,0
183.91200256347656,1.4603201150894165,0.11196339875459671,0
184.41600036621094,1.4609613418579102,0.10891086608171463,0
184.41600036621094,1.4596787691116333,0.10738459974527359,0
184.41600036621094,1.4596787691116333,0.10127953439950943,0
184.41600036621094,1.4596787691116333,0.10280580818653107,0
184.41600036621094,1.4596787691116333,0.10433206707239151,0
184.92100524902344,1.4593580961227417,0.10280580818653107,0
184.92100524902344,1.459999442100525,0.10433206707239151,0
184.92100524902344,1.4593580961227417,0.09822700172662735,0
184.92100524902344,1.4606406688690186,0.09670073539018631,0
184.92100524902344,1.4609613418579102,0.09212193638086319,0
185.42599487304688,1.459999442100525,0.09670073539018631,0
185.42599487304688,1.45903742313385,0.09670073539018631,0
185.42599487304688,1.459999442100525,0.09822700172662735,0
185.42599487304688,1.459999442100525,0.08754312992095947,0
185.42599487304688,1.4596787691116333,0.09517446160316467,0
185.9300079345703,1.4603201150894165,0.09517446160316467,0
185.9300079345703,1.459999442100525,0.08449060469865799,0
185.9300079345703,1.4596787691116333,0.08906940370798111,0
185.9300079345703,1.4603201150894165,0.09059567004442215,0
185.9300079345703,1.459999442100525,0.08906940370798111,0
186.43499755859375,1.4593580961227417,0.08449060469865799,0
186.43499755859375,1.4603201150894165,0.09212193638086319,0
186.43499755859375,1.459999442100525,0.08449060469865799,0
186.43499755859375,1.459999442100525,0.08754312992095947,0
186.43499755859375,1.4603201150894165,0.08906940370798111,0
186.9409942626953,1.4587167501449585,0.08906940370798111,0
186.9409942626953,1.4596787691116333,0.08906940370798111,0
186.9409942626953,1.4593580961227417,0.08754312992095947,0
186.9409942626953,1.4593580961227417,0.08906940370798111,0
186.9409942626953,1.4596787691116333,0.08296433091163635,0
187.4459991455078,1.4606406688690186,0.08754312992095947,0
187.4459991455078,1.4596787691116333,0.08754312992095947,0
187.4459991455078,1.459999442100525,0.08754312992095947,0
187.4459991455078,1.4603201150894165,0.08601687103509903,0
187.4459991455078,1.4596787691116333,0.07991179823875427,0
187.9510040283203,1.4593580961227417,0.08143807202577591,0
187.9510040283203,1.4603201150894165,0.08601687103509903,0
187.9510040283203,1.4606406688690186,0.08296433091163635,0
187.9510040283203,1.4596787691116333,0.08754312992095947,0
187.9510040283203,1.459999442100525,0.08754312992095947,0
188.4560089111328,1.45903742313385,0.07838553935289383,0
188.4560089111328,1.4612820148468018,0.08754312992095947,0
188.4560089111328,1.459999442100525,0.07991179823875427,0
188.4560089111328,1.459999442100525,0.08449060469865799,0
188.4560089111328,1.45903742313385,0.07991179823875427,0
188.96099853515625,1.4603201150894165,0.07685926556587219,0
188.96099853515625,1.4612820148468018,0.07838553935289383,0
188.96099853515625,1.4596787691116333,0.08143807202577591,0
188.96099853515625,1.4596787691116333,0.08143807202577591,0
188.96099853515625,1.4587167501449585,0.07838553935289383,0
189.46600341796875,1.4596787691116333,0.07838553935289383,0
189.46600341796875,1.4596787691116333,0.08449060469865799,0
189.46600341796875,1.4596787691116333,0.07838553935289383,0
189.46600341796875,1.4603201150894165,0.08143807202577591,0
189.46600341796875,1.4593580961227417,0.07685926556587219,0
189.46600341796875,1.4606406688690186,0.07991179823875427,0
189.97000122070312,1.459999442100525,0.07991179823875427,0
189.97000122070312,1.459999442100525,0.07685926556587219,0
189.97000122070312,1.4606406688690186,0.07380673289299011,0
189.97000122070312,1.4612820148468018,0.07533299922943115,0
189.97000122070312,1.45903742313385,0.07533299922943115,0
190.4759979248047,1.4603201150894165,0.07380673289299011,0
190.4759979248047,1.4603201150894165,0.07838553935289383,0
190.4759979248047,1.45903742313385,0.08143807202577591,0
190.4759979248047,1.45903742313385,0.07838553935289383,0
190.4759979248047,1.4596787691116333,0.07991179823875427,0
190.97999572753906,1.4606406688690186,0.07685926556587219,0
190.97999572753906,1.4587167501449585,0.07838553935289383,0
190.97999572753906,1.459999442100525,0.08296433091163635,0
190.97999572753906,1.4596787691116333,0.07533299922943115,0
190.97999572753906,1.4593580961227417,0.07533299922943115,0
191.4860076904297,1.459999442100525,0.07685926556587219,0
191.4860076904297,1.459999442100525,0.08296433091163635,0
191.4860076904297,1.4596787691116333,0.08296433091163635,0
191.4860076904297,1.4603201150894165,0.07685926556587219,0
191.4860076904297,1.459999442100525,0.08296433091163635,0
191.99000549316406,1.4606406688690186,0.07533299922943115,0
191.99000549316406,1.4603201150894165,0.07838553935289383,0
191.99000549316406,1.4596787691116333,0.07533299922943115,0
191.99000549316406,1.4603201150894165,0.07838553935289383,0
191.99000549316406,1.4593580961227417,0.07838553935289383,0
192.49600219726562,1.4593580961227417,0.07533299922943115,0
192.49600219726562,1.459999442100525,0.07685926556587219,0
192.49600219726562,1.459999442100525,0.07991179823875427,0
192.49600219726562,1.45903742313385,0.07533299922943115,0
192.49600219726562,1.4606406688690186,0.07991179823875427,0
193.00100708007812,1.45903742313385,0.07533299922943115,0
193.00100708007812,1.4603201150894165,0.07533299922943115,0
193.00100708007812,1.459999442100525,0.07380673289299011,0
193.00100708007812,1.4596787691116333,0.07991179823875427,0
193.00100708007812,1.4596787691116333,0.07533299922943115,0
193.50599670410156,1.4596787691116333,0.07533299922943115,0
193.50599670410156,1.4606406688690186,0.07838553935289383,0
193.50599670410156,1.459999442100525,0.07838553935289383,0
193.50599670410156,1.4603201150894165,0.07685926556587219,0
193.50599670410156,1.4596787691116333,0.07228046655654907,0
194.01100158691406,1.4587167501449585,0.07838553935289383,0
194.01100158691406,1.4596787691116333,0.07380673289299011,0
194.01100158691406,1.459999442100525,0.07228046655654907,0
194.01100158691406,1.459999442100525,0.07533299922943115,0
194.01100158691406,1.4596787691116333,0.07533299922943115,0
194.51600646972656,1.4593580961227417,0.07380673289299011,0
194.51600646972656,1.45903742313385,0.07380673289299011,0
194.51600646972656,1.459999442100525,0.07838553935289383,0
194.51600646972656,1.45903742313385,0.07838553935289383,0
194.51600646972656,1.45903742313385,0.07228046655654907,0
195.02099609375,1.4603201150894165,0.07228046655654907,0
195.02099609375,1.4593580961227417,0.07380673289299011,0
195.02099609375,1.459999442100525,0.08143807202577591,0
195.02099609375,1.45903742313385,0.07533299922943115,0
195.02099609375,1.459999442100525,0.07228046655654907,0
195.52500915527344,1.4603201150894165,0.07838553935289383,0
195.52500915527344,1.4616026878356934,0.07685926556587219,0
195.52500915527344,1.4596787691116333,0.07533299922943115,0
195.52500915527344,1.45903742313385,0.07380673289299011,0
195.52500915527344,1.4593580961227417,0.08143807202577591,0
196.031005859375,1.4596787691116333,0.07533299922943115,0
196.031005859375,1.45903742313385,0.08143807202577591,0
196.031005859375,1.4603201150894165,0.07533299922943115,0
196.031005859375,1.4606406688690186,0.07533299922943115,0
196.031005859375,1.459999442100525,0.07685926556587219,0
196.53599548339844,1.4596787691116333,0.07533299922943115,0
196.53599548339844,1.4596787691116333,0.07228046655654907,0
196.53599548339844,1.459999442100525,0.07991179823875427,0
196.53599548339844,1.4603201150894165,0.07533299922943115,0
196.53599548339844,1.4603201150894165,0.07075420022010803,0
197.04000854492188,1.4593580961227417,0.07228046655654907,0
197.04000854492188,1.4596787691116333,0.06922793388366699,0
197.04000854492188,1.4606406688690186,0.07380673289299011,0
197.04000854492188,1.459999442100525,0.07075420022010803,0
197.04000854492188,1.45903742313385,0.07380673289299011,0
197.5449981689453,1.4593580961227417,0.07533299922943115,0
197.5449981689453,1.459999442100525,0.07533299922943115,0
197.5449981689453,1.4606406688690186,0.07838553935289383,0
197.5449981689453,1.459999442100525,0.06922793388366699,0
197.5449981689453,1.4593580961227417,0.07228046655654907,0
198.0500030517578,1.4606406688690186,0.07533299922943115,0
198.0500030517578,1.4596787691116333,0.07075420022010803,0
198.0500030517578,1.4596787691116333,0.07228046655654907,0
198.0500030517578,1.4593580961227417,0.06922793388366699,0
198.0500030517578,1.4603201150894165,0.07228046655654907,0
198.5550079345703,1.4606406688690186,0.07075420022010803,0
198.5550079345703,1.459999442100525,0.07075420022010803,0
198.5550079345703,1.4603201150894165,0.07838553935289383,0
198.5550079345703,1.459999442100525,0.07533299922943115,0
198.5550079345703,1.459999442100525,0.07228046655654907,0
199.05999755859375,1.4603201150894165,0.07991179823875427,0
199.05999755859375,1.4606406688690186,0.07838553935289383,0
199.05999755859375,1.4596787691116333,0.07380673289299011,0
199.05999755859375,1.459999442100525,0.07228046655654907,0
199.05999755859375,1.459999442100525,0.07838553935289383,0
199.56399536132812,1.45903742313385,0.07380673289299011,0
199.56399536132812,1.45903742313385,0.07533299922943115,0
199.56399536132812,1.4603201150894165,0.07685926556587219,0
199.56399536132812,1.459999442100525,0.07685926556587219,0
199.56399536132812,1.459999442100525,0.07533299922943115,0
200.06900024414062,1.45903742313385,0.06922793388366699,0
200.06900024414062,1.4593580961227417,0.06922793388366699,0
200.06900024414062,1.459999442100525,0.07075420022010803,0
200.06900024414062,1.4596787691116333,0.07228046655654907,0
200.06900024414062,1.4606406688690186,0.07228046655654907,0
200.06900024414062,1.459999442100525,0.07228046655654907,0
200.572998046875,1.459999442100525,0.07228046655654907,0
200.572998046875,1.4612820148468018,0.07380673289299011,0
200.572998046875,1.458396077156067,0.07228046655654907,0
200.572998046875,1.4603201150894165,0.07228046655654907,0
200.572998046875,1.459999442100525,0.07533299922943115,0
201.0780029296875,1.4603201150894165,0.07075420022010803,0
201.0780029296875,1.4612820148468018,0.07380673289299011,0
201.0780029296875,1.4593580961227417,0.07228046655654907,0
201.0780029296875,1.4603201150894165,0.07228046655654907,0
201.0780029296875,1.4609613418579102,0.06922793388366699,0
201.58200073242188,1.4596787691116333,0.07380673289299011,0
201.58200073242188,1.459999442100525,0.07075420022010803,0
201.58200073242188,1.459999442100525,0.07228046655654907,0
201.58200073242188,1.4593580961227417,0.07533299922943115,0
201.58200073242188,1.4603201150894165,0.07075420022010803,0
202.08700561523438,1.4603201150894165,0.07228046655654907,0
202.08700561523438,1.4603201150894165,0.07380673289299011,0
202.08700561523438,1.459999442100525,0.07380673289299011,0
202.08700561523438,1.459999442100525,0.07228046655654907,0
202.08700561523438,1.4596787691116333,0.07533299922943115,0
202.59300231933594,1.45903742313385,0.07228046655654907,0
202.59300231933594,1.459999442100525,0.06922793388366699,0
202.59300231933594,1.45903742313385,0.07228046655654907,0
202.59300231933594,1.4596787691116333,0.07228046655654907,0
202.59300231933594,1.459999442100525,0.07533299922943115,0
203.0970001220703,1.4593580961227417,0.07380673289299011,0
203.0970001220703,1.459999442100525,0.07685926556587219,0
203.0970001220703,1.45903742313385,0.08143807202577591,0
203.0970001220703,1.4603201150894165,0.07228046655654907,0
203.0970001220703,1.4596787691116333,0.07228046655654907,0
203.6020050048828,1.4596787691116333,0.07075420022010803,0
203.6020050048828,1.4596787691116333,0.07533299922943115,0
203.6020050048828,1.4609613418579102,0.07075420022010803,0
203.6020050048828,1.459999442100525,0.07075420022010803,0
203.6020050048828,1.4603201150894165,0.07533299922943115,0
204.10699462890625,1.4609613418579102,0.07380673289299011,0
204.10699462890625,1.4606406688690186,0.07685926556587219,0
204.10699462890625,1.459999442100525,0.07228046655654907,0
204.10699462890625,1.4596787691116333,0.07228046655654907,0
204.10699462890625,1.4606406688690186,0.07228046655654907,0
204.61199951171875,1.4603201150894165,0.06922793388366699,0
204.61199951171875,1.459999442100525,0.07533299922943115,0
204.61199951171875,1.4593580961227417,0.07075420022010803,0
204.61199951171875,1.4603201150894165,0.07228046655654907,0
204.61199951171875,1.459999442100525,0.07533299922943115,0
205.11599731445312,1.4593580961227417,0.06922793388366699,0
205.11599731445312,1.4603201150894165,0.07533299922943115,0
205.11599731445312,1.4593580961227417,0.07228046655654907,0
205.11599731445312,1.4603201150894165,0.07533299922943115,0
205.11599731445312,1.459999442100525,0.07380673289299011,0
205.62200927734375,1.4587167501449585,0.07838553935289383,0
205.62200927734375,1.4603201150894165,0.07228046655654907,0
205.62200927734375,1.4606406688690186,0.07380673289299011,0
205.62200927734375,1.4603201150894165,0.07380673289299011,0
205.62200927734375,1.458396077156067,0.07075420022010803,0
206.12600708007812,1.4596787691116333,0.07075420022010803,0
206.12600708007812,1.459999442100525,0.07075420022010803,0
206.12600708007812,1.459999442100525,0.07228046655654907,0
206.12600708007812,1.4596787691116333,0.07075420022010803,0
206.12600708007812,1.4603201150894165,0.07075420022010803,0
206.63099670410156,1.4612820148468018,0.07380673289299011,0
206.63099670410156,1.4603201150894165,0.07075420022010803,0
206.63099670410156,1.4603201150894165,0.07533299922943115,0
206.63099670410156,1.4596787691116333,0.07228046655654907,0
206.63099670410156,1.4603201150894165,0.07838553935289383,0
207.1370086669922,1.4596787691116333,0.07075420022010803,0
207.1370086669922,1.459999442100525,0.07075420022010803,0
207.1370086669922,1.459999442100525,0.07533299922943115,0
207.1370086669922,1.459999442100525,0.07533299922943115,0
207.1370086669922,1.4593580961227417,0.07228046655654907,0
207.64100646972656,1.4593580961227417,0.07380673289299011,0
207.64100646972656,1.4593580961227417,0.06922793388366699,0
207.64100646972656,1.4596787691116333,0.07228046655654907,0
207.64100646972656,1.459999442100525,0.07533299922943115,0
207.64100646972656,1.4596787691116333,0.07075420022010803,0
208.14500427246094,1.4606406688690186,0.07533299922943115,0
208.14500427246094,1.4593580961227417,0.07228046655654907,0
208.14500427246094,1.4606406688690186,0.07380673289299011,0
208.14500427246094,1.459999442100525,0.07228046655654907,0
208.14500427246094,1.4603201150894165,0.06922793388366699,0
208.6510009765625,1.45903742313385,0.07228046655654907,0
208.6510009765625,1.4603201150894165,0.07380673289299011,0
208.6510009765625,1.4596787691116333,0.07228046655654907,0
208.6510009765625,1.45903742313385,0.06922793388366699,0
208.6510009765625,1.459999442100525,0.07075420022010803,0
209.156005859375,1.4593580961227417,0.07685926556587219,0
209.156005859375,1.4596787691116333,0.07075420022010803,0
209.156005859375,1.4606406688690186,0.07380673289299011,0
209.156005859375,1.4593580961227417,0.07075420022010803,0
209.156005859375,1.459999442100525,0.07533299922943115,0
209.66099548339844,1.459999442100525,0.06617540121078491,0
209.66099548339844,1.4603201150894165,0.07075420022010803,0
209.66099548339844,1.4593580961227417,0.06770166754722595,0
209.66099548339844,1.4603201150894165,0.07075420022010803,0
209.66099548339844,1.4606406688690186,0.07228046655654907,0
210.16600036621094,1.4606406688690186,0.07380673289299011,0
210.16600036621094,1.458396077156067,0.07075420022010803,0
210.16600036621094,1.4603201150894165,0.07533299922943115,0
210.16600036621094,1.459999442100525,0.07685926556587219,0
210.16600036621094,1.4606406688690186,0.06617540121078491,0
210.67100524902344,1.4596787691116333,0.06617540121078491,0
210.67100524902344,1.4593580961227417,0.07075420022010803,0
210.67100524902344,1.4603201150894165,0.07075420022010803,0
210.67100524902344,1.459999442100525,0.07228046655654907,0
210.67100524902344,1.4596787691116333,0.07075420022010803,0
210.67100524902344,1.4593580961227417,0.07533299922943115,0
211.17599487304688,1.4606406688690186,0.07380673289299011,0
211.17599487304688,1.4596787691116333,0.07075420022010803,0
211.17599487304688,1.4603201150894165,0.07533299922943115,0
211.17599487304688,1.4596787691116333,0.06617540121078491,0
211.17599487304688,1.4596787691116333,0.07228046655654907,0
211.68099975585938,1.4593580961227417,0.07075420022010803,0
211.68099975585938,1.4603201150894165,0.07228046655654907,0
211.68099975585938,1.4603201150894165,0.06922793388366699,0
211.68099975585938,1.4603201150894165,0.07075420022010803,0
211.68099975585938,1.4606406688690186,0.07380673289299011,0
212.18499755859375,1.459999442100525,0.07380673289299011,0
212.18499755859375,1.4596787691116333,0.07228046655654907,0
212.18499755859375,1.459999442100525,0.07228046655654907,0
212.18499755859375,1.459999442100525,0.07228046655654907,0
212.18499755859375,1.4596787691116333,0.07838553935289383,0
212.68899536132812,1.459999442100525,0.06922793388366699,0
212.68899536132812,1.4596787691116333,0.07075420022010803,0
212.68899536132812,1.4593580961227417,0.07228046655654907,0
212.68899536132812,1.459999442100525,0.07533299922943115,0
212.68899536132812,1.4606406688690186,0.06922793388366699,0
213.19500732421875,1.4596787691116333,0.07533299922943115,0
213.19500732421875,1.4593580961227417,0.07380673289299011,0
213.19500732421875,1.4596787691116333,0.07228046655654907,0
213.19500732421875,1.4603201150894165,0.07228046655654907,0
213.19500732421875,1.4596787691116333,0.07228046655654907,0
213.6999969482422,1.45903742313385,0.07228046655654907,0
213.6999969482422,1.459999442100525,0.07380673289299011,0
213.6999969482422,1.4596787691116333,0.07228046655654907,0
213.6999969482422,1.45903742313385,0.06922793388366699,0
213.6999969482422,1.4603201150894165,0.07075420022010803,0
214.2050018310547,1.45903742313385,0.06922793388366699,0
214.2050018310547,1.459999442100525,0.07228046655654907,0
214.2050018310547,1.4596787691116333,0.06464913487434387,0
214.2050018310547,1.4606406688690186,0.07380673289299011,0
214.2050018310547,1.45903742313385,0.06617540121078491,0
214.70899963378906,1.45903742313385,0.07075420022010803,0
214.70899963378906,1.4593580961227417,0.07075420022010803,0
214.70899963378906,1.4603201150894165,0.07380673289299011,0
214.70899963378906,1.4596787691116333,0.06922793388366699,0
214.70899963378906,1.4612820148468018,0.07533299922943115,0
215.21400451660156,1.459999442100525,0.07228046655654907,0
215.21400451660156,1.4596787691116333,0.06922793388366699,0
215.21400451660156,1.4593580961227417,0.07533299922943115,0
215.21400451660156,1.45903742313385,0.06770166754722595,0
215.21400451660156,1.459999442100525,0.06922793388366699,0
215.71800231933594,1.4606406688690186,0.07685926556587219,0
215.71800231933594,1.4603201150894165,0.06922793388366699,0
215.71800231933594,1.4606406688690186,0.07075420022010803,0
215.71800231933594,1.4593580961227417,0.07533299922943115,0
215.71800231933594,1.4606406688690186,0.07228046655654907,0
216.22300720214844,1.4606406688690186,0.07228046655654907,0
216.22300720214844,1.4596787691116333,0.07075420022010803,0
216.22300720214844,1.4593580961227417,0.07228046655654907,0
216.22300720214844,1.4603201150894165,0.07380673289299011,0
216.22300720214844,1.4606406688690186,0.07228046655654907,0
216.72900390625,1.459999442100525,0.06770166754722595,0
216.72900390625,1.4603201150894165,0.07075420022010803,0
216.72900390625,1.4606406688690186,0.07228046655654907,0
216.72900390625,1.459999442100525,0.06922793388366699,0
216.72900390625,1.4596787691116333,0.07533299922943115,0
217.23300170898438,1.4593580961227417,0.06922793388366699,0
217.23300170898438,1.459999442100525,0.06922793388366699,0
217.23300170898438,1.4603201150894165,0.07075420022010803,0
217.23300170898438,1.459999442100525,0.07228046655654907,0
217.23300170898438,1.4596787691116333,0.07075420022010803,0
217.73800659179688,1.4596787691116333,0.07380673289299011,0
217.73800659179688,1.4606406688690186,0.07533299922943115,0
217.73800659179688,1.459999442100525,0.06922793388366699,0
217.73800659179688,1.459999442100525,0.07075420022010803,0
217.73800659179688,1.4606406688690186,0.06922793388366699,0
218.2429962158203,1.459999442100525,0.07075420022010803,0
218.2429962158203,1.4596787691116333,0.07533299922943115,0
218.2429962158203,1.4593580961227417,0.06770166754722595,0
218.2429962158203,1.459999442100525,0.07228046655654907,0
218.2429962158203,1.4593580961227417,0.07075420022010803,0
218.7480010986328,1.459999442100525,0.07533299922943115,0
218.7480010986328,1.4603201150894165,0.06922793388366699,0
218.7480010986328,1.4606406688690186,0.07075420022010803,0
218.7480010986328,1.459999442100525,0.07228046655654907,0
218.7480010986328,1.4606406688690186,0.07075420022010803,0
219.2530059814453,1.459999442100525,0.07075420022010803,0
219.2530059814453,1.4593580961227417,0.07533299922943115,0
219.2530059814453,1.4603201150894165,0.07228046655654907,0
219.2530059814453,1.459999442100525,0.06770166754722595,0
219.2530059814453,1.4596787691116333,0.07228046655654907,0
219.75799560546875,1.459999442100525,0.07533299922943115,0
219.75799560546875,1.4596787691116333,0.07228046655654907,0
219.75799560546875,1.4593580961227417,0.06770166754722595,0
219.75799560546875,1.4606406688690186,0.06617540121078491,0
219.75799560546875,1.4587167501449585,0.07075420022010803,0
220.26300048828125,1.4606406688690186,0.07075420022010803,0
220.26300048828125,1.4603201150894165,0.06922793388366699,0
220.26300048828125,1.4587167501449585,0.07228046655654907,0
220.26300048828125,1.4603201150894165,0.07075420022010803,0
220.26300048828125,1.45903742313385,0.07228046655654907,0
220.76800537109375,1.4596787691116333,0.07075420022010803,0
220.76800537109375,1.459999442100525,0.07228046655654907,0
220.76800537109375,1.459999442100525,0.07075420022010803,0
220.76800537109375,1.4596787691116333,0.07075420022010803,0
220.76800537109375,1.4596787691116333,0.07228046655654907,0
221.27301025390625,1.4603201150894165,0.06770166754722595,0
221.27301025390625,1.4596787691116333,0.06922793388366699,0
221.27301025390625,1.459999442100525,0.07228046655654907,0
221.27301025390625,1.4603201150894165,0.06617540121078491,0
221.27301025390625,1.4596787691116333,0.06922793388366699,0
221.27301025390625,1.459999442100525,0.06922793388366699,0
221.77700805664062,1.45903742313385,0.07075420022010803,0
221.77700805664062,1.459999442100525,0.06770166754722595,0
221.77700805664062,1.4606406688690186,0.07075420022010803,0
221.77700805664062,1.459999442100525,0.07075420022010803,0
221.77700805664062,1.459999442100525,0.07228046655654907,0
222.28199768066406,1.459999442100525,0.07228046655654907,0
222.28199768066406,1.45903742313385,0.06922793388366699,0
222.28199768066406,1.4603201150894165,0.06770166754722595,0
222.28199768066406,1.45903742313385,0.06922793388366699,0
222.28199768066406,1.4609613418579102,0.06922793388366699,0
222.78700256347656,1.45903742313385,0.06770166754722595,0
222.78700256347656,1.45903742313385,0.06617540121078491,0
222.78700256347656,1.4593580961227417,0.06464913487434387,0
222.78700256347656,1.4596787691116333,0.07228046655654907,0
222.78700256347656,1.4609613418579102,0.07533299922943115,0
223.29100036621094,1.45903742313385,0.07380673289299011,0
223.29100036621094,1.4609613418579102,0.07228046655654907,0
223.29100036621094,1.4606406688690186,0.07075420022010803,0
223.29100036621094,1.459999442100525,0.06922793388366699,0
223.29100036621094,1.459999442100525,0.06922793388366699,0
223.79600524902344,1.459999442100525,0.06922793388366699,0
223.79600524902344,1.4593580961227417,0.06770166754722595,0
223.79600524902344,1.4606406688690186,0.07228046655654907,0
223.79600524902344,1.459999442100525,0.06922793388366699,0
223.79600524902344,1.4603201150894165,0.06770166754722595,0
224.30101013183594,1.45903742313385,0.06922793388366699,0
224.30101013183594,1.459999442100525,0.07228046655654907,0
224.30101013183594,1.4603201150894165,0.06770166754722595,0
224.30101013183594,1.4596787691116333,0.06922793388366699,0
224.30101013183594,1.4596787691116333,0.07075420022010803,0
224.80599975585938,1.459999442100525,0.07533299922943115,0
224.80599975585938,1.45903742313385,0.06617540121078491,0
224.80599975585938,1.459999442100525,0.06922793388366699,0
224.80599975585938,1.4603201150894165,0.06922793388366699,0
224.80599975585938,1.4606406688690186,0.06922793388366699,0
225.31100463867188,1.4603201150894165,0.07075420022010803,0
225.31100463867188,1.4603201150894165,0.07380673289299011,0
225.31100463867188,1.4593580961227417,0.06617540121078491,0
406.0419921875,-0.000864586210809648,0.0,0
406.0419921875,0.2780575156211853,5.836989879608154,0
406.0419921875,1.2089248895645142,25.273996353149414,0
406.0419921875,1.351938009262085,26.693424224853516,0
406.0419921875,1.4689778089523315,24.48186492919922,0
406.0419921875,1.4866139888763428,22.740392684936523,0
406.0419921875,1.5327885150909424,21.25686264038086,0
406.0419921875,1.5648542642593384,19.719911575317383,0
406.0419921875,1.56517493724823,18.45768928527832,0
406.0419921875,1.577359914779663,16.926843643188477,0
406.0419921875,1.5943547487258911,15.76382827758789,0
406.0419921875,1.3772698640823364,9.171882629394531,0
406.0419921875,1.4644886255264282,8.095864295959473,0
406.0419921875,1.4609613418579102,7.051898002624512,0
406.0419921875,1.4609613418579102,6.017088890075684,0
406.0419921875,1.4606406688690186,5.0082268714904785,0
406.0419921875,1.4603201150894165,4.002417087554932,0
406.0419921875,1.4612820148468018,3.0011863708496094,0
406.0419921875,1.45903742313385,1.992323875427246,0
406.0419921875,1.4609613418579102,0.9910930395126343,0
406.0419921875,1.4593580961227417,0.30885180830955505,0
406.0419921875,1.45903742313385,0.28137901425361633,0
406.0419921875,1.459999442100525,0.269168883562088,0
406.0419921875,1.4593580961227417,0.25848498940467834,0
406.0419921875,1.4603201150894165,0.2416960597038269,0
406.0419921875,1.4596787691116333,0.23101221024990082,0
406.0419921875,1.459999442100525,0.22490714490413666,0
406.0419921875,1.4606406688690186,0.21422326564788818,0
406.5480041503906,1.4603201150894165,0.2035394012928009,0
406.5480041503906,1.4603201150894165,0.19743433594703674,0
406.5480041503906,1.4603201150894165,0.19743433594703674,0
406.5480041503906,1.459999442100525,0.1882767379283905,0
406.5480041503906,1.459999442100525,0.18217167258262634,0
407.052001953125,1.4606406688690186,0.17148780822753906,0
407.052001953125,1.4606406688690186,0.16996152698993683,0
