time/s,<Ewe>/V,<I>/mA,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,Tech
900.3309936523438,1.8996992111206055,5.076988697052002,20015.62109375,0.016626181933694008,-0.008834127255888634,1
900.6320190429688,1.8993840217590332,4.892998695373535,20015.62109375,0.016490494093494987,-0.008935819679002113,1
900.9329833984375,1.8993816375732422,4.788308620452881,20015.62109375,0.016369353618748608,-0.008955145786833109,1
901.2340087890625,1.8993957042694092,4.707188129425049,20015.62109375,0.016311353959917924,-0.008991606438184566,1
901.5360107421875,1.8993858098983765,4.641041278839111,20015.62109375,0.01626788377603857,-0.009057233787482924,1
901.8370361328125,1.89938485622406,4.587855815887451,20015.62109375,0.016347164452478746,-0.009063536402597586,1
902.1380004882812,1.8993839025497437,4.538961887359619,20015.62109375,0.016192661763644468,-0.009108758932560943,1
902.4390258789062,1.8993868827819824,4.4918928146362305,20015.62109375,0.016159514232503377,-0.009060054080188435,1
902.739990234375,1.899383783340454,4.457394123077393,20015.62109375,0.01612904958524623,-0.009176573840767052,1
903.041015625,1.899394154548645,4.424734115600586,20015.62109375,0.01612043269109257,-0.0090818739526748,1
903.343017578125,1.8993927240371704,4.395429611206055,20015.62109375,0.016059578214496398,-0.009096893356462804,1
903.6439819335938,1.899391770362854,4.3770527839660645,20015.62109375,0.01606115546204929,-0.009194412742905252,1
903.9450073242188,1.899381399154663,4.347343921661377,20015.62109375,0.015985513551633166,-0.009144907753118053,1
904.2460327148438,1.8993942737579346,4.330262660980225,20015.62109375,0.01594145744337785,-0.0091647925295019,1
904.5469970703125,1.8993934392929077,4.3105058670043945,20015.62109375,0.01594423074298758,-0.00910585816272853,1
904.8480224609375,1.8993782997131348,4.2968244552612305,20015.62109375,0.015993917497116244,-0.00906563180953128,1
905.1500244140625,1.8993784189224243,4.280999660491943,20015.62109375,0.015844647176171355,-0.009131372951845493,1
905.4509887695312,1.8993951082229614,4.258182525634766,20015.62109375,0.01587720177575578,-0.009136299990756372,1
905.7520141601562,1.8993802070617676,4.250484943389893,20015.62109375,0.015903965988217254,-0.009156612799715096,1
906.0530395507812,1.8993927240371704,4.239305019378662,20015.62109375,0.015870517537359373,-0.009108801204356946,1
906.35400390625,1.8993865251541138,4.224884033203125,20015.62109375,0.015797138633379264,-0.009123990596618113,1
906.655029296875,1.8993786573410034,4.210660457611084,20015.62109375,0.015797855283571027,-0.009189279780730855,1
906.95703125,1.899389624595642,4.1955647468566895,20015.62109375,0.01586241072231759,-0.009174239944033286,1
907.2579956054688,1.899389386177063,4.1950907707214355,20015.62109375,0.01586719342112682,-0.009131157714473764,1
907.5590209960938,1.8993779420852661,4.177608489990234,20015.62109375,0.015758583309117388,-0.009146613794548583,1
907.8599853515625,1.8993897438049316,4.163307189941406,20015.62109375,0.015718542641609802,-0.009122819738327957,1
908.1610107421875,1.899388313293457,4.1589765548706055,20015.62109375,0.015770253237252705,-0.00907407238022591,1
908.4620361328125,1.899397850036621,4.150082111358643,20015.62109375,0.015738607818661255,-0.009085112586016176,1
908.7640380859375,1.899385929107666,4.143594741821289,20015.62109375,0.015663299934125696,-0.009173380596184893,1
909.0650024414062,1.899381399154663,4.133690357208252,20015.62109375,0.015699347622972676,-0.009128573832250866,1
909.3660278320312,1.8993841409683228,4.122947692871094,20015.62109375,0.015703217522401985,-0.009210893283903896,1
909.6669921875,1.8993874788284302,4.114670753479004,20015.62109375,0.015662913768418107,-0.009149186491430754,1
909.968017578125,1.8993860483169556,4.104048728942871,20015.62109375,0.0157311467459436,-0.009124600395816723,1
910.26904296875,1.8993916511535645,4.102161884307861,20015.62109375,0.015637272011635756,-0.009143561383768341,1
910.5709838867188,1.8993803262710571,4.092037200927734,20015.62109375,0.01570419322783863,-0.009132970860388933,1
910.8720092773438,1.8993881940841675,4.071599960327148,20015.62109375,0.01580859774608377,-0.009161236648507775,1
911.1730346679688,1.8993878364562988,4.076530933380127,20015.62109375,0.015681500964301164,-0.009105245250442089,1
911.4739990234375,1.8993912935256958,4.069032192230225,20015.62109375,0.01572484098813766,-0.009197847188380225,1
911.7750244140625,1.8993984460830688,4.054683208465576,20015.62109375,0.01566828594725614,-0.009204462683149794,1
912.0759887695312,1.8993958234786987,4.0557861328125,20015.62109375,0.015723827262983152,-0.009174944642392761,1
912.3779907226562,1.8993874788284302,4.041616439819336,20015.62109375,0.015724998008893175,-0.009206045903969931,1
912.6790161132812,1.89939284324646,4.035259246826172,20015.62109375,0.0156610318803663,-0.009143917367192896,1
912.9800415039062,1.899390697479248,4.032157897949219,20015.62109375,0.015720686644720913,-0.009150083014878723,1
913.281005859375,1.899389624595642,4.0220112800598145,20015.62109375,0.015627420600873076,-0.009188568008869516,1
913.58203125,1.8993860483169556,4.013626575469971,20015.62109375,0.015658810710854648,-0.009177656882534063,1
913.8829956054688,1.8993854522705078,4.004828453063965,20015.62109375,0.015689724714292818,-0.009223250859792621,1
914.1849975585938,1.899383306503296,3.992076873779297,20015.62109375,0.01572748361444159,-0.00919966846497606,1
