time/s,<Ewe>/V,<I>/mA,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,Tech
208.95700073242188,1.4595615863800049,0.17802561819553375,20015.62109375,0.037957103410706336,-0.006006427427279069,1
209.25799560546875,1.4595710039138794,0.17777559161186218,20015.62109375,0.03808625076222732,-0.006088195954687785,1
209.5590057373047,1.4595706462860107,0.1776731163263321,20015.62109375,0.03798013469990803,-0.006074421811946133,1
209.86000061035156,1.4595649242401123,0.1773865669965744,20015.62109375,0.03789745915924292,-0.005965994126634706,1
210.16099548339844,1.459570050239563,0.17700240015983582,20015.62109375,0.03789622695214495,-0.006070921834131667,1
210.46200561523438,1.4595603942871094,0.17675422132015228,20015.62109375,0.038152878885069984,-0.005957432135717195,1
210.76300048828125,1.4595590829849243,0.1763611137866974,20015.62109375,0.03807248355854413,-0.005925585792241758,1
211.06399536132812,1.459567666053772,0.17586886882781982,20015.62109375,0.037988158788592935,-0.005939811575205596,1
211.36500549316406,1.4595654010772705,0.17573025822639465,20015.62109375,0.038043852696970214,-0.005963258018452292,1
211.66600036621094,1.4595609903335571,0.17616622149944305,20015.62109375,0.038182110835181735,-0.005936625080074469,1
211.9669952392578,1.45956289768219,0.17682912945747375,20015.62109375,0.03794002800454326,-0.006121751518110869,1
212.26800537109375,1.4595657587051392,0.1777588129043579,20015.62109375,0.037998218354343416,-0.006081079379487525,1
212.56900024414062,1.4595552682876587,0.1780889630317688,20015.62109375,0.03801937346954987,-0.006020211568064443,1
212.8699951171875,1.4595661163330078,0.17734669148921967,20015.62109375,0.03791447270038121,-0.00606013763627993,1
213.17100524902344,1.4595648050308228,0.17709815502166748,20015.62109375,0.03804772298692034,-0.006134549286070387,1
213.4720001220703,1.4595674276351929,0.17701394855976105,20015.62109375,0.038002284234394106,-0.006094198919980844,1
213.7729949951172,1.4595658779144287,0.17668230831623077,20015.62109375,0.03795055051853775,-0.006127261533904402,1
214.07400512695312,1.45986008644104,0.17759859561920166,20015.62109375,0.03796442685450711,-0.00611655021611465,1
214.375,1.4595606327056885,0.17602165043354034,20015.62109375,0.03801708809713912,-0.006105651859766167,1
214.67601013183594,1.4595588445663452,0.17554804682731628,20015.62109375,0.038101014722863764,-0.006114103596556663,1
214.9770050048828,1.4595667123794556,0.17524585127830505,20015.62109375,0.03800346812300989,-0.005948833040655932,1
215.2779998779297,1.459571123123169,0.17508673667907715,20015.62109375,0.03819404986651326,-0.006133860495505663,1
215.57901000976562,1.4595656394958496,0.17524024844169617,20015.62109375,0.03808778893465009,-0.00594639417089701,1
215.8800048828125,1.4595645666122437,0.17569969594478607,20015.62109375,0.038008492071850704,-0.005955765601944513,1
216.18099975585938,1.459564447402954,0.17668119072914124,20015.62109375,0.03807348653747135,-0.006104751299679047,1
216.4820098876953,1.4595640897750854,0.1771063506603241,20015.62109375,0.03796540926089152,-0.005962852156870046,1
216.7830047607422,1.45956552028656,0.1766420602798462,20015.62109375,0.037997560455831095,-0.006012710472691174,1
217.08399963378906,1.4595658779144287,0.17621243000030518,20015.62109375,0.03798505514321428,-0.006090451338129821,1
217.385009765625,1.4595699310302734,0.17604251205921173,20015.62109375,0.03799200773753179,-0.006060120583538405,1
217.68600463867188,1.4595698118209839,0.17562741041183472,20015.62109375,0.038014270282215844,-0.006092235223512561,1
217.98699951171875,1.4595714807510376,0.1753334105014801,20015.62109375,0.03797728694011189,-0.006018670843715341,1
218.2880096435547,1.4595777988433838,0.1749604195356369,20015.62109375,0.0380603112273633,-0.0060337506806113885,1
218.58900451660156,1.4595752954483032,0.1744324117898941,20015.62109375,0.037987665221205474,-0.006015357810318044,1
218.88999938964844,1.4595767259597778,0.1740456223487854,20015.62109375,0.038168691262408246,-0.005911259080638703,1
219.19100952148438,1.459563970565796,0.17381645739078522,20015.62109375,0.038195906919570324,-0.005986746831812199,1
219.49200439453125,1.4595714807510376,0.17369014024734497,20015.62109375,0.038125173291758366,-0.00604172595171189,1
219.79299926757812,1.4595706462860107,0.17432770133018494,20015.62109375,0.038082127109013125,-0.006159081133783213,1
220.09400939941406,1.459557294845581,0.1752510666847229,20015.62109375,0.03803304092473034,-0.006190836334993678,1
220.39500427246094,1.4595696926116943,0.17601457238197327,20015.62109375,0.0381006545353846,-0.006112615519572429,1
220.6959991455078,1.4595636129379272,0.17552530765533447,20015.62109375,0.03802209112441423,-0.005950122906511432,1
220.99700927734375,1.4595752954483032,0.17514337599277496,20015.62109375,0.038162812238732295,-0.005934332720461732,1
221.29800415039062,1.4595695734024048,0.17504462599754333,20015.62109375,0.03811603683040622,-0.005955957007722083,1
221.5989990234375,1.459567904472351,0.1746373474597931,20015.62109375,0.03810989259667636,-0.005984353023337809,1
221.90000915527344,1.4595743417739868,0.17431838810443878,20015.62109375,0.038156929418957077,-0.00602766996939422,1
222.2010040283203,1.4595673084259033,0.17411045730113983,20015.62109375,0.03808904570716716,-0.0060682520498310894,1
222.5019989013672,1.459580421447754,0.1737203150987625,20015.62109375,0.0381291706309708,-0.005991255273978684,1
222.80300903320312,1.4595646858215332,0.17326349020004272,20015.62109375,0.03805527980353643,-0.006006567450180289,1
223.10400390625,1.4595720767974854,0.17290577292442322,20015.62109375,0.03818093214641848,-0.006027179201646373,1
223.40499877929688,1.4595625400543213,0.17269039154052734,20015.62109375,0.03807131064371883,-0.005911426304820767,1
223.7060089111328,1.4595694541931152,0.17305369675159454,20015.62109375,0.03820631488577269,-0.006110119904318631,1
224.0070037841797,1.4595632553100586,0.17386490106582642,20015.62109375,0.0380877722371694,-0.005858368056595444,1
224.30799865722656,1.4595661163330078,0.17471261322498322,20015.62109375,0.03801355210618358,-0.0059109451859353625,1
224.6090087890625,1.459575891494751,0.17482812702655792,20015.62109375,0.03809788532195766,-0.005903232412094262,1
224.91000366210938,1.459572434425354,0.17416635155677795,20015.62109375,0.03804580500137798,-0.005908831547730114,1
180.36199951171875,1.4603986740112305,0.20974184572696686,13625.0,0.03696362339548829,-0.003724775178695431,2
180.66299438476562,1.4595773220062256,0.1948436200618744,13625.0,0.03718783056983846,-0.003836473542676922,2
180.96400451660156,1.4595767259597778,0.19060203433036804,13625.0,0.03707075814010933,-0.003758518770248247,2
181.26499938964844,1.4595694541931152,0.18707925081253052,13625.0,0.03709648813353403,-0.003623924344943909,2
181.5659942626953,1.459577202796936,0.18454355001449585,13625.0,0.03719534752535686,-0.0037044160736602488,2
181.86700439453125,1.4595727920532227,0.18283656239509583,13625.0,0.03724170300253565,-0.003565606296578121,2
182.16799926757812,1.459580898284912,0.1817649006843567,13625.0,0.03719201117830322,-0.003764427334544782,2
182.468994140625,1.4595773220062256,0.1802423596382141,13625.0,0.037197999573006214,-0.0037513717625643097,2
182.77000427246094,1.4595786333084106,0.17968341708183289,13625.0,0.03713920959700855,-0.0036554603167682927,2
183.0709991455078,1.4595723152160645,0.18009516596794128,13625.0,0.03714646336472876,-0.0035307403268926172,2
183.3719940185547,1.459574818611145,0.18061497807502747,13625.0,0.03728558672889026,-0.003587849464133204,2
183.67300415039062,1.459572434425354,0.18166428804397583,13625.0,0.0371964134633415,-0.003592197989741715,2
183.9739990234375,1.4595836400985718,0.1822008639574051,13625.0,0.03726647932267398,-0.003455812749928391,2
184.27499389648438,1.4595774412155151,0.1819530725479126,13625.0,0.03725400419951813,-0.003524194258296041,2
184.5760040283203,1.4595773220062256,0.18107107281684875,13625.0,0.0372582352074664,-0.00353175571417247,2
184.8769989013672,1.459581732749939,0.18076179921627045,13625.0,0.03728729395315742,-0.0036212230553767343,2
185.17799377441406,1.4595791101455688,0.18062689900398254,13625.0,0.037266849238649646,-0.003523347534734469,2
185.47900390625,1.4595712423324585,0.1801719218492508,13625.0,0.037280226931932496,-0.0036422359218520163,2
185.77999877929688,1.4595767259597778,0.17967335879802704,13625.0,0.03725943023016864,-0.003557003290903585,2
186.08099365234375,1.459578037261963,0.17960256338119507,13625.0,0.03728585473184554,-0.0034295744638223762,2
186.3820037841797,1.4595739841461182,0.17944754660129547,13625.0,0.03724949069969179,-0.003494979451913603,2
186.68299865722656,1.4595781564712524,0.1791934221982956,13625.0,0.03730112505096882,-0.0034808344311936055,2
186.9840087890625,1.4595704078674316,0.17974191904067993,13625.0,0.03734341300074438,-0.0035426057047659547,2
187.28500366210938,1.4595708847045898,0.18057435750961304,13625.0,0.037423247223986655,-0.003486169050667367,2
187.58599853515625,1.459575891494751,0.18169818818569183,13625.0,0.037316395573994174,-0.003500161907461443,2
187.8870086669922,1.4595826864242554,0.18264690041542053,13625.0,0.03719585046270298,-0.003492142907295852,2
188.18800354003906,1.459571361541748,0.1826830357313156,13625.0,0.03750169590990567,-0.003522440294092489,2
188.48899841308594,1.459579586982727,0.1821710616350174,13625.0,0.037271711581384724,-0.003440488390746502,2
188.79000854492188,1.4595743417739868,0.18170565366744995,13625.0,0.037457525311719767,-0.003452804018210675,2
189.09100341796875,1.4595729112625122,0.18154653906822205,13625.0,0.0374090546478017,-0.0034066133984341903,2
189.39199829101562,1.4595683813095093,0.1812603622674942,13625.0,0.03738850980664921,-0.0034023741714705315,2
189.69300842285156,1.4595814943313599,0.18080464005470276,13625.0,0.037429063791332776,-0.003479980340619252,2
189.99400329589844,1.4595856666564941,0.18047674000263214,13625.0,0.03739784982388952,-0.0035703570983973624,2
190.2949981689453,1.4595671892166138,0.18024161458015442,13625.0,0.03754751908952025,-0.003514598015176371,2
190.59600830078125,1.4595764875411987,0.17968490719795227,13625.0,0.03755360388188737,-0.003533856621662384,2
190.89700317382812,1.4595794677734375,0.1798473745584488,13625.0,0.037416627291409474,-0.0033820741221539012,2
191.197998046875,1.4595733880996704,0.18069769442081451,13625.0,0.03752738484326662,-0.0034421833278080083,2
191.49900817871094,1.4595731496810913,0.18164005875587463,13625.0,0.037494935594407246,-0.0032752106642032004,2
191.8000030517578,1.459567666053772,0.18253809213638306,13625.0,0.037423902642411654,-0.003339023452114473,2
192.1009979248047,1.4595589637756348,0.1826174557209015,13625.0,0.03739801405830399,-0.003349650769239334,2
192.40200805664062,1.4595768451690674,0.18236593902111053,13625.0,0.03758834393021917,-0.0034979396629814742,2
192.7030029296875,1.4595783948898315,0.1815614402294159,13625.0,0.03744929890365915,-0.0033750628091697233,2
193.00399780273438,1.4595810174942017,0.18141873180866241,13625.0,0.03747679692052527,-0.003554078214833813,2
193.3050079345703,1.4595708847045898,0.18138332664966583,13625.0,0.037484205672536554,-0.0033378319390015092,2
193.6060028076172,1.4595706462860107,0.18060380220413208,13625.0,0.037549994883936025,-0.0033452377822894056,2
193.90699768066406,1.4595717191696167,0.1803019791841507,13625.0,0.03747728666639619,-0.0035163662106325543,2
194.2080078125,1.4595688581466675,0.1801283359527588,13625.0,0.03739537542872449,-0.003355993223614508,2
194.50900268554688,1.4595755338668823,0.17953474819660187,13625.0,0.03753363502785708,-0.0034738492083003693,2
194.80999755859375,1.4595727920532227,0.17948853969573975,13625.0,0.03752614067788845,-0.0034582537020896678,2
195.1110076904297,1.4595710039138794,0.18012908101081848,13625.0,0.03756016714692674,-0.003415040295765531,2
195.41200256347656,1.459567904472351,0.1811143010854721,13625.0,0.03750856215783159,-0.0033568028999201287,2
195.71299743652344,1.4595671892166138,0.18199965357780457,13625.0,0.037549885669427074,-0.0033976607971142677,2
196.01400756835938,1.4595756530761719,0.1823681741952896,13625.0,0.03749143516619562,-0.003389899357982873,2
196.31500244140625,1.45957612991333,0.18215800821781158,13625.0,0.03747571434870019,-0.0033002086103383083,2
196.61599731445312,1.459579348564148,0.1816195696592331,13625.0,0.037596789164239634,-0.0032127651757066196,2
196.91700744628906,1.4595789909362793,0.18109267950057983,13625.0,0.037620906891677464,-0.003404301563414972,2
197.21800231933594,1.4595719575881958,0.18080538511276245,13625.0,0.0375092857534116,-0.003227926534462631,2
197.5189971923828,1.4595754146575928,0.18055349588394165,13625.0,0.037637475037662634,-0.0034214857001222225,2
197.82000732421875,1.4595705270767212,0.18007206916809082,13625.0,0.037492459277415964,-0.0033624261281824143,2
198.12100219726562,1.4595764875411987,0.17960070073604584,13625.0,0.037419922902474506,-0.0034147659649807513,2
198.4219970703125,1.4595710039138794,0.1795712560415268,13625.0,0.037518656046093744,-0.003354491784867447,2
198.72300720214844,1.4595704078674316,0.1791636049747467,13625.0,0.037688951745795694,-0.0034103131179372605,2
199.0240020751953,1.4595746994018555,0.17962640523910522,13625.0,0.03757582653888833,-0.0033603754203479007,2
199.3249969482422,1.4595694541931152,0.18048083782196045,13625.0,0.03761442469052293,-0.0033093835445549796,2
199.62600708007812,1.4595661163330078,0.1814250648021698,13625.0,0.037632897175914254,-0.0033707248663587376,2
199.927001953125,1.4595736265182495,0.1818707138299942,13625.0,0.03761673039082281,-0.0033521006186400253,2
200.22799682617188,1.459570050239563,0.18192698061466217,13625.0,0.03760331715640248,-0.0033718439947619575,2
200.5290069580078,1.4595654010772705,0.18155883252620697,13625.0,0.03752727557641117,-0.0033731788981123958,2
200.8300018310547,1.4595773220062256,0.18089556694030762,13625.0,0.03750350763014298,-0.0034014504162480277,2
201.13099670410156,1.459564447402954,0.18078750371932983,13625.0,0.03757088763233168,-0.0033643039336741856,2
201.4320068359375,1.4595717191696167,0.1805102676153183,13625.0,0.03757918027533177,-0.0033616027386810005,2
201.73300170898438,1.4595692157745361,0.1798604130744934,13625.0,0.03762499595756783,-0.0033329553372818156,2
202.03399658203125,1.4595754146575928,0.17977285385131836,13625.0,0.0375580021425259,-0.003285298719092196,2
202.3350067138672,1.459574818611145,0.1793879270553589,13625.0,0.03753635201541257,-0.003277656128389518,2
202.63600158691406,1.4595860242843628,0.178823783993721,13625.0,0.03758353139631345,-0.0032269048523023824,2
202.93699645996094,1.4595717191696167,0.17890091240406036,13625.0,0.03767967035794508,-0.003218589811249019,2
203.23800659179688,1.459575891494751,0.17975197732448578,13625.0,0.03750882971067519,-0.0033049100937164876,2
203.53900146484375,1.4595712423324585,0.18065708875656128,13625.0,0.0376025552201877,-0.003250670389638149,2
203.83999633789062,1.4595664739608765,0.18125328421592712,13625.0,0.03756676002902237,-0.003298334827462601,2
204.14100646972656,1.459572196006775,0.181226447224617,13625.0,0.03759622713498734,-0.0033377651941690185,2
204.44200134277344,1.4595674276351929,0.18078303337097168,13625.0,0.03762417099224195,-0.003227583837864123,2
204.7429962158203,1.4595844745635986,0.18009665608406067,13625.0,0.03762611899661131,-0.003243326390913717,2
205.04400634765625,1.4595710039138794,0.17972403764724731,13625.0,0.03767533974393659,-0.0032120220686034694,2
205.34500122070312,1.459570050239563,0.17957386374473572,13625.0,0.03773584323443262,-0.003310424080861287,2
205.64599609375,1.45957350730896,0.17892028391361237,13625.0,0.037750832104245534,-0.003345336025448733,2
205.94700622558594,1.4595757722854614,0.17862851917743683,13625.0,0.037597050902549924,-0.0032400308762439048,2
206.2480010986328,1.459575891494751,0.17838743329048157,13625.0,0.03756253912636658,-0.0032662810333016056,2
206.5489959716797,1.459571123123169,0.1779428869485855,13625.0,0.03758305862338714,-0.003232008328302161,2
206.85000610351562,1.4595714807510376,0.17779570817947388,13625.0,0.03762690110854929,-0.00322913744202562,2
207.1510009765625,1.459570288658142,0.17825627326965332,13625.0,0.0377548762774694,-0.0032407005975173607,2
207.45199584960938,1.4595783948898315,0.1793525367975235,13625.0,0.03760920071170688,-0.003185601919004219,2
207.7530059814453,1.4595779180526733,0.1799476146697998,13625.0,0.03754152433922824,-0.0032886871340725007,2
208.0540008544922,1.4595755338668823,0.18013951182365417,13625.0,0.03754423690658222,-0.00330545893415664,2
208.35499572753906,1.4595767259597778,0.17999978363513947,13625.0,0.037629158539313576,-0.003313808041499443,2
208.656005859375,1.4595812559127808,0.17907492816448212,13625.0,0.03747641193436092,-0.003227217324224594,2
208.95700073242188,1.4595720767974854,0.1786702573299408,13625.0,0.03762332217327748,-0.0032709157427990147,2
209.25799560546875,1.4595633745193481,0.17843885719776154,13625.0,0.03767724821410078,-0.0033290286916272315,2
209.5590057373047,1.4595708847045898,0.17785346508026123,13625.0,0.03779020331386143,-0.0031966048248744544,2
209.86000061035156,1.4595673084259033,0.17722856998443604,13625.0,0.037696545530112396,-0.0032597554784591326,2
210.16099548339844,1.45956552028656,0.17673149704933167,13625.0,0.03766977055247235,-0.0032554359538419023,2
210.46200561523438,1.4595667123794556,0.1765638142824173,13625.0,0.03761807433976515,-0.003373117528271739,2
210.76300048828125,1.459572434425354,0.17629551887512207,13625.0,0.037729753396147744,-0.0032691296935569857,2
211.06399536132812,1.45956552028656,0.17675645649433136,13625.0,0.03776756608462362,-0.0033804344067489014,2
211.36500549316406,1.459580421447754,0.1773712933063507,13625.0,0.037724507914650277,-0.0033314912195996213,2
211.66600036621094,1.4595816135406494,0.1785539984703064,13625.0,0.03765933742494657,-0.0032289001766074013,2
211.9669952392578,1.4595845937728882,0.17864753305912018,13625.0,0.03757406365516893,-0.003332524563068774,2
212.26800537109375,1.4595694541931152,0.17839078605175018,13625.0,0.03762724700650296,-0.0033098652813861023,2
212.56900024414062,1.4595760107040405,0.17821751534938812,13625.0,0.03762193630144802,-0.003244542707860761,2
212.8699951171875,1.459579586982727,0.17739513516426086,13625.0,0.03782332564165833,-0.003422899347360845,2
213.17100524902344,1.4595798254013062,0.17700089514255524,13625.0,0.03765425020796405,-0.0032543886268707237,2
213.4720001220703,1.4595690965652466,0.17691296339035034,13625.0,0.03779586805198222,-0.0032457668793827066,2
213.7729949951172,1.459572672843933,0.17646431922912598,13625.0,0.037663290903628334,-0.0032182534890747593,2
