t,Ewe,I,Freq,Re,Im
443.9980163574219,1.4595937728881836,0.06724909693002701,20015.62109375,0.040565767946090334,0.006545795645497539
444.29901123046875,1.4595822095870972,0.06696068495512009,20015.62109375,0.04075314249905208,0.0066123441620701
444.6000061035156,1.4595961570739746,0.0667080506682396,20015.62109375,0.04081515653479348,0.0066686205785277215
444.9010009765625,1.4595930576324463,0.06662756204605103,20015.62109375,0.040758466438789505,0.0067593368861859696
445.2019958496094,1.4595998525619507,0.0663779079914093,20015.62109375,0.0407899255785167,0.006781877290295795
445.50299072265625,1.459582805633545,0.06619047373533249,20015.62109375,0.040916264837193544,0.0066937527114226845
445.80401611328125,1.459599494934082,0.06592777371406555,20015.62109375,0.040777847465379775,0.006644184685844922
446.1050109863281,1.4595946073532104,0.06584206968545914,20015.62109375,0.04053807403043783,0.006725329585813129
446.406005859375,1.4595963954925537,0.06591920554637909,20015.62109375,0.04078121245478127,0.006546720589946918
446.7070007324219,1.4595980644226074,0.06610962003469467,20015.62109375,0.04095172815054714,0.006661005390371088
447.00799560546875,1.4595950841903687,0.06671587377786636,20015.62109375,0.04081787769893099,0.0066053699678162514
447.30902099609375,1.4595941305160522,0.06735529750585556,20015.62109375,0.04082585176672843,0.006541880870941871
447.6100158691406,1.4595987796783447,0.06758930534124374,20015.62109375,0.04078588420813711,0.006633459226712783
447.9110107421875,1.4595962762832642,0.06713246554136276,20015.62109375,0.04087326867259743,0.006629152193393332
448.2120056152344,1.4596000909805298,0.0669688880443573,20015.62109375,0.04080041374495465,0.006588200061047974
448.51300048828125,1.4595942497253418,0.066683828830719,20015.62109375,0.040718980235718634,0.006795699016848364
448.8139953613281,1.4596025943756104,0.06635666638612747,20015.62109375,0.04088150279633,0.006688467330016653
449.1150207519531,1.4595885276794434,0.06617669016122818,20015.62109375,0.04077607294650167,0.006750225374554695
449.416015625,1.4595987796783447,0.06589386612176895,20015.62109375,0.04071154842424878,0.006765383604296456
449.7170104980469,1.4595953226089478,0.06568892300128937,20015.62109375,0.04075102576045943,0.0066040423902609365
450.01800537109375,1.4595969915390015,0.06561216711997986,20015.62109375,0.040803504249843296,0.00645962127093839
405.4700012207031,1.4610570669174194,0.2807944715023041,13460.9375,0.040171207750327696,0.0043510108426697254
405.77099609375,1.4596498012542725,0.23634830117225647,13460.9375,0.04001918192836764,0.004234061846320124
406.0719909667969,1.4599603414535522,0.20810939371585846,13460.9375,0.04012446793495402,0.004273602286267978
406.3730163574219,1.4596468210220337,0.1853707730770111,13460.9375,0.04013032099588823,0.004249086970444983
406.531005859375,1.4596490859985352,0.1760842502117157,13460.9375,0.04021036114582796,0.004156131889979766
406.6889953613281,1.459657073020935,0.16817158460617065,13460.9375,0.040280188613662324,0.004073420382023876
406.8470153808594,1.4596577882766724,0.16148820519447327,13460.9375,0.04020371700351265,0.004233738789640528
407.14801025390625,1.4596539735794067,0.150880366563797,13460.9375,0.04022802291078233,0.004059180287159002
407.3059997558594,1.459646463394165,0.14596322178840637,13460.9375,0.04034900303108995,0.004158478679444739
407.4639892578125,1.459945559501648,0.142449751496315,13460.9375,0.04013339570012698,0.004263715738248846
407.62200927734375,1.4596441984176636,0.13703367114067078,13460.9375,0.04025415433266327,0.0041081602282680724
407.7799987792969,1.4596401453018188,0.1330372840166092,13460.9375,0.0401222135190513,0.004236567028891785
407.9380187988281,1.4596463441848755,0.12938706576824188,13460.9375,0.040487692711583624,0.003974905305098528
408.09600830078125,1.459647536277771,0.12591645121574402,13460.9375,0.040337041234723495,0.004421932687528502
408.2539978027344,1.45964777469635,0.12263773381710052,13460.9375,0.04036202977106387,0.003953584979167827
408.4120178222656,1.4596405029296875,0.1195848286151886,13460.9375,0.04057510985300558,0.004126379666636918
408.57000732421875,1.45964777469635,0.11696378886699677,13460.9375,0.04043554285241332,0.003920358488558579
408.7279968261719,1.4599579572677612,0.115623839199543,13460.9375,0.04073327446910416,0.004064111139829125
408.8860168457031,1.4596422910690308,0.11208763718605042,13460.9375,0.04059379596360145,0.004016562985093671
409.04400634765625,1.4596396684646606,0.11013210564851761,13460.9375,0.0405287101144897,0.003908914611942236
409.2019958496094,1.4599452018737793,0.10924302786588669,13460.9375,0.04051849234227851,0.003968535477221276
409.3600158691406,1.4596444368362427,0.10627396404743195,13460.9375,0.040565354340714024,0.00392865358663837
409.51800537109375,1.4596397876739502,0.1046128049492836,13460.9375,0.040742855917912525,0.003981390152343328
409.6759948730469,1.459653377532959,0.10301164537668228,13460.9375,0.040793466004144886,0.003837024523555168
409.8340148925781,1.4596469402313232,0.10155617445707321,13460.9375,0.04050191308076709,0.0038875596726551756
409.99200439453125,1.4596432447433472,0.10025981813669205,13460.9375,0.040601574669157516,0.0038925585257838166
410.1499938964844,1.45964777469635,0.09910356253385544,13460.9375,0.04045282850314931,0.003986584940629335
410.3080139160156,1.4596353769302368,0.09811723232269287,13460.9375,0.0407232267439496,0.0039504028177599375
410.46600341796875,1.4596434831619263,0.0974126011133194,13460.9375,0.0405310865901229,0.004151695725882936
410.6239929199219,1.4596370458602905,0.09675604104995728,13460.9375,0.04071183452071494,0.003942176047920609
410.7820129394531,1.4596482515335083,0.09631709009408951,13460.9375,0.040534713187654406,0.0038833151303707754
410.94000244140625,1.4599437713623047,0.09713723510503769,13460.9375,0.040462265868868544,0.003929171814469699
411.0979919433594,1.4596445560455322,0.09555581957101822,13460.9375,0.04067247511159174,0.003977194930443524
411.2560119628906,1.4596470594406128,0.09500955045223236,13460.9375,0.040420238741814704,0.0038192639415779587
411.41400146484375,1.4596418142318726,0.09429672360420227,13460.9375,0.04059131632793877,0.0038015207028119394
411.5719909667969,1.459944486618042,0.09452550858259201,13460.9375,0.04050886893804099,0.0037014668074617264
411.7300109863281,1.4596408605575562,0.09288187325000763,13460.9375,0.04035673070133082,0.003930982052019706
411.88800048828125,1.4596394300460815,0.09237733483314514,13460.9375,0.04043724286202782,0.0038893595067296576
412.0459899902344,1.4596458673477173,0.09173604846000671,13460.9375,0.040370007470518075,0.003932625073527636
412.2040100097656,1.4599446058273315,0.09223946928977966,13460.9375,0.04047690426364265,0.004002139427881187
412.36199951171875,1.4596449136734009,0.09070798754692078,13460.9375,0.040481258409851145,0.004016572751382167
412.52001953125,1.4596389532089233,0.09030517935752869,13460.9375,0.04045946366383964,0.003872387390042189
412.6780090332031,1.459646463394165,0.08996273577213287,13460.9375,0.04049298371640667,0.004087694604352481
412.83599853515625,1.4596426486968994,0.08968997746706009,13460.9375,0.040658629027111044,0.003787544489327501
412.9940185546875,1.4596439599990845,0.08926443755626678,13460.9375,0.0407093780051429,0.0038581986411521624
413.1520080566406,1.4596327543258667,0.08900882303714752,13460.9375,0.0406148708410358,0.00394966784589994
413.30999755859375,1.4596389532089233,0.08870438486337662,13460.9375,0.04039963239082291,0.003866242950345548
413.468017578125,1.459643840789795,0.08850540220737457,13460.9375,0.04075478550043637,0.0038432871589263724
413.6260070800781,1.4596456289291382,0.08833437412977219,13460.9375,0.0407337403328864,0.003940422716515449
413.78399658203125,1.459633231163025,0.0881059542298317,13460.9375,0.04050655669293694,0.003973723655513652
413.9420166015625,1.4596432447433472,0.08785852789878845,13460.9375,0.04055450117205035,0.003858661838235619
414.1000061035156,1.459633469581604,0.08777506649494171,13460.9375,0.040617174290948035,0.003836206632553683
414.25799560546875,1.4596350193023682,0.08780188858509064,13460.9375,0.040556748424057674,0.003855782705449243
414.416015625,1.4596428871154785,0.08789952099323273,13460.9375,0.04057900632237536,0.003915493956732561
414.5740051269531,1.4596383571624756,0.0879937931895256,13460.9375,0.040539769471726585,0.0039009577635962037
414.73199462890625,1.4596349000930786,0.08822482079267502,13460.9375,0.04064240518670709,0.0039757903830896545
414.8900146484375,1.459635853767395,0.08843646943569183,13460.9375,0.04054398479237999,0.0038941197195838536
415.0480041503906,1.4599485397338867,0.08982374519109726,13460.9375,0.04029445692723848,0.003941100548833626
415.20599365234375,1.459639072418213,0.08884374797344208,13460.9375,0.0404430178028463,0.0037620224895782775
415.364013671875,1.4596399068832397,0.08878487348556519,13460.9375,0.0404683236580785,0.003787529828531478
415.5220031738281,1.4596360921859741,0.08852478116750717,13460.9375,0.04052044715563905,0.004025207397611494
415.67999267578125,1.459637999534607,0.08831946551799774,13460.9375,0.0404572462006276,0.003828387050953307
415.8380126953125,1.4596374034881592,0.0880906730890274,13460.9375,0.0403709306433859,0.0038690328656965653
415.9960021972656,1.4596410989761353,0.08806832134723663,13460.9375,0.04047399002857001,0.0039001210311029747
416.15399169921875,1.459636926651001,0.08771469444036484,13460.9375,0.040493721867333,0.003780869281782665
416.31201171875,1.4596340656280518,0.08762787282466888,13460.9375,0.040619647873236395,0.003950794421082511
416.4700012207031,1.4596340656280518,0.0874512568116188,13460.9375,0.04078592946908023,0.0038113269194835144
416.62799072265625,1.45963454246521,0.08731710910797119,13460.9375,0.040573314201308885,0.003892533796901025
416.7860107421875,1.459628939628601,0.08721351623535156,13460.9375,0.04054450978394633,0.003852648875967605
416.9440002441406,1.4596301317214966,0.08697541058063507,13460.9375,0.04071004971178661,0.003759515162864099
417.10198974609375,1.4596364498138428,0.08685281872749329,13460.9375,0.0405236889704265,0.003954508333510359
417.260009765625,1.4596315622329712,0.08680997043848038,13460.9375,0.040620570043166083,0.004089622005549929
417.4179992675781,1.4596459865570068,0.08664973825216293,13460.9375,0.04062896909687511,0.0036518118998522205
417.5760192871094,1.4596439599990845,0.0865073949098587,13460.9375,0.04042057964291036,0.0037971384393618774
417.7340087890625,1.4596362113952637,0.0863095372915268,13460.9375,0.04061182294307337,0.003783178481252776
417.8919982910156,1.459628701210022,0.08631400763988495,13460.9375,0.040750840690058236,0.0038454686301606015
418.0500183105469,1.45964515209198,0.08639262616634369,13460.9375,0.040508090827418464,0.0037789960392628037
418.2080078125,1.4596349000930786,0.08642616868019104,13460.9375,0.04084319438945195,0.0038665235302108936
418.3659973144531,1.4596409797668457,0.08657931536436081,13460.9375,0.04048440831127977,0.003961352857800343
418.5240173339844,1.4596383571624756,0.08687666803598404,13460.9375,0.04047661987479356,0.003823481370367215
418.6820068359375,1.4596400260925293,0.08702534437179565,13460.9375,0.04056137468996074,0.004083706259175337
418.8399963378906,1.4596308469772339,0.08725935220718384,13460.9375,0.040493394454577995,0.003726555475114618
418.9980163574219,1.4596326351165771,0.0877418965101242,13460.9375,0.04055610357928538,0.004040897125575735
419.156005859375,1.4596325159072876,0.08806794881820679,13460.9375,0.04026999453571365,0.003632845456532861
419.3139953613281,1.4596290588378906,0.08800609409809113,13460.9375,0.040493938047806814,0.003840576241854936
419.4720153808594,1.459634780883789,0.08776798099279404,13460.9375,0.040665033151890004,0.0036733873299339675
419.6300048828125,1.4596396684646606,0.08768637478351593,13460.9375,0.04048969554486492,0.0038965047355387166
419.7879943847656,1.4596325159072876,0.08743076026439667,13460.9375,0.04049242735318726,0.004007800373386805
419.9460144042969,1.4596333503723145,0.08732940256595612,13460.9375,0.040610063542115694,0.003999013024808558
420.10400390625,1.4596351385116577,0.08721314370632172,13460.9375,0.040655907374787144,0.003857429440713869
420.2619934082031,1.4596320390701294,0.08703093230724335,13460.9375,0.0404850280351779,0.003917249849976673
420.4200134277344,1.4596421718597412,0.08687666803598404,13460.9375,0.040527560375084794,0.004031322380444027
420.5780029296875,1.4596318006515503,0.08678090572357178,13460.9375,0.040585557270386756,0.003852228915485199
420.7359924316406,1.4596327543258667,0.08674848824739456,13460.9375,0.040519569546281324,0.003847500868745187
420.8940124511719,1.459633231163025,0.08660875260829926,13460.9375,0.04056476189146541,0.003711040508696412
421.052001953125,1.4596490859985352,0.0865170881152153,13460.9375,0.04028748679951515,0.0038302902665300984
421.2099914550781,1.4596457481384277,0.08631773293018341,13460.9375,0.04080333892226835,0.0037682627404774073
421.3680114746094,1.4596350193023682,0.08609117567539215,13460.9375,0.04056580380057805,0.0037806655825750432
421.5260009765625,1.459634780883789,0.08600211888551712,13460.9375,0.040503222204377846,0.0038536512236787977
421.6839904785156,1.459636926651001,0.0860326737165451,13460.9375,0.04073039384544412,0.0036755049413193497
421.8420104980469,1.4596344232559204,0.08589927852153778,13460.9375,0.04057164423471964,0.004030915938891921
422.0,1.459637999534607,0.08590710163116455,13460.9375,0.04048617525413067,0.0039590261544101245
422.15802001953125,1.4596370458602905,0.08589033037424088,13460.9375,0.040556924805453656,0.0038995198240239456
422.3160095214844,1.459633469581604,0.08608148992061615,13460.9375,0.04040457067175848,0.0036759922786108916
422.4739990234375,1.4596397876739502,0.08614073693752289,13460.9375,0.040610698540175814,0.003930279273262132
422.63201904296875,1.459624171257019,0.0863959863781929,13460.9375,0.04049952317321896,0.003933238119356711
422.7900085449219,1.4596377611160278,0.08675482124090195,13460.9375,0.040916903229025164,0.0038571285172756442
422.947998046875,1.4596360921859741,0.08717439323663712,13460.9375,0.040712966126395134,0.0037684728487713546
423.10601806640625,1.4596349000930786,0.08748665452003479,13460.9375,0.040563941339945536,0.0036893459918373728
423.2640075683594,1.459646463394165,0.08762340247631073,13460.9375,0.040607776524717476,0.003850992071308941
423.4219970703125,1.4596437215805054,0.08730407059192657,13460.9375,0.04059804833234552,0.0037067411621560303
423.58001708984375,1.4599474668502808,0.08829375356435776,13460.9375,0.0405906204475382,0.003841563325550831
423.7380065917969,1.4596389532089233,0.08694075793027878,13460.9375,0.040470273903534346,0.003931814641107545
423.89599609375,1.459641456604004,0.08678239583969116,13460.9375,0.04061377796862345,0.0039735239632897245
424.05401611328125,1.4596360921859741,0.08675035089254379,13460.9375,0.04055291361531271,0.0037643848779160658
424.2120056152344,1.4596387147903442,0.08648504316806793,13460.9375,0.04052238545891099,0.0038384343618716086
424.3699951171875,1.4596385955810547,0.0864202007651329,13460.9375,0.04063910643087766,0.003719964763387225
424.52801513671875,1.459640622138977,0.08632741868495941,13460.9375,0.04044712432186196,0.003791119841170785
424.6860046386719,1.4596343040466309,0.08614073693752289,13460.9375,0.04061900509624545,0.00378255658536448
424.843994140625,1.4596267938613892,0.08612508326768875,13460.9375,0.04047134781456171,0.0039045361909734663
425.00201416015625,1.4596344232559204,0.08602894842624664,13460.9375,0.040647839457064086,0.0036876671625058984
425.1600036621094,1.4596387147903442,0.08593542128801346,13460.9375,0.04060693171515131,0.003521693150447152
425.3179931640625,1.4596359729766846,0.08580611646175385,13460.9375,0.04049038548270381,0.003845567422956276
425.47601318359375,1.4596318006515503,0.08546144515275955,13460.9375,0.040807476787191724,0.0038918683060353864
425.6340026855469,1.4596413373947144,0.0855482667684555,13460.9375,0.04055852794793441,0.004184425724330449
425.7919921875,1.4596307277679443,0.08544392883777618,13460.9375,0.040534306284318575,0.0039052129151222357
425.95001220703125,1.4596354961395264,0.08548454940319061,13460.9375,0.04032923531263369,0.003665856621765596
