time/s,<Ewe>/V,<I>/mA,cycle number,Tech
0.0,0.02707034908235073,0.0,0,0
7.200000254670158e-05,0.32043537497520447,5.710309982299805,0,0
9.600000339560211e-05,1.3555163145065308,23.987354278564453,0,0
0.0001680000059423037,1.5363669395446777,21.458328247070312,0,0
0.00021600000764010474,1.3879027366638184,17.264148712158203,0,0
0.0002640000093379058,1.4635777473449707,18.637788772583008,0,0
0.00038400001358240843,1.464219093322754,17.511404037475586,0,0
0.0005520000195247121,1.461333155632019,16.464384078979492,0,0
0.0007920000280137174,1.461333155632019,15.461627960205078,0,0
0.0011520000407472253,1.4619745016098022,14.434450149536133,0,0
0.0016560000585741363,1.4610124826431274,13.405746459960938,0,0
0.0023040000814944506,1.4606918096542358,12.387726783752441,0,0
0.003048000107810367,1.4597299098968506,11.368181228637695,0,0
0.0038160001349751838,1.4600505828857422,10.354740142822266,0,0
0.0045600001612911,1.4606918096542358,9.338245391845703,0,0
0.005304000187607016,1.4603712558746338,8.321751594543457,0,0
0.006072000214771833,1.4606918096542358,7.288469314575195,0,0
0.006888000243634451,1.4616538286209106,6.271975994110107,0,0
0.007800000275892671,1.4603712558746338,5.249377250671387,0,0
0.008880000314093195,1.4600505828857422,4.229831218719482,0,0
0.010272000363329425,1.4600505828857422,3.2072322368621826,0,0
0.01231200043548597,1.461333155632019,2.1968436241149902,0,0
0.016200000573007856,1.4590885639190674,1.1956127882003784,0,0
0.04471200158150168,1.459409236907959,0.19438180327415466,0,0
0.1000080035373685,1.4600505828857422,0.09975326806306839,0,0
0.200016007074737,1.4587678909301758,0.06922793388366699,0,0
0.3000240106121055,1.4597299098968506,0.06617540121078491,0,0
0.400032014149474,1.4587678909301758,0.05854406580328941,0,0
0.5000400176868425,1.4603712558746338,0.05091273412108421,0,0
0.600048021224211,1.4597299098968506,0.05091273412108421,0,0
0.7000560247615795,1.4597299098968506,0.04938646778464317,0,0
0.800064028298948,1.4597299098968506,0.05396527051925659,0,0
0.9000720318363165,1.4603712558746338,0.05243900045752525,0,0
1.000080035373685,1.459409236907959,0.04786020144820213,0,0
1.1000880389110534,1.459409236907959,0.04938646778464317,0,0
1.200096042448422,1.459409236907959,0.04938646778464317,0,0
1.3001040459857904,1.4600505828857422,0.05396527051925659,0,0
1.400112049523159,1.4603712558746338,0.04938646778464317,0,0
1.5001200530605274,1.4600505828857422,0.046333931386470795,0,0
1.600128056597896,1.4600505828857422,0.04786020144820213,0,0
1.7001360601352644,1.4590885639190674,0.04328140243887901,0,0
1.800144063672633,1.459409236907959,0.04938646778464317,0,0
1.9001520672100014,1.4600505828857422,0.04175513610243797,0,0
2.00016007074737,1.4597299098968506,0.04328140243887901,0,0
2.1001680742847384,1.4590885639190674,0.046333931386470795,0,0
2.200176077822107,1.459409236907959,0.046333931386470795,0,0
2.3001840813594754,1.4600505828857422,0.04480766877532005,0,0
2.400192084896844,1.459409236907959,0.046333931386470795,0,0
2.5002000884342124,1.4590885639190674,0.04480766877532005,0,0
2.600208091971581,1.4597299098968506,0.04480766877532005,0,0
2.7002160955089494,1.4603712558746338,0.046333931386470795,0,0
2.800224099046318,1.4597299098968506,0.040228866040706635,0,0
2.9002321025836864,1.4600505828857422,0.04786020144820213,0,0
3.000240106121055,1.459409236907959,0.04328140243887901,0,0
3.1002481096584233,1.4606918096542358,0.04175513610243797,0,0
3.200256113195792,1.459409236907959,0.04175513610243797,0,0
3.3002641167331603,1.4587678909301758,0.046333931386470795,0,0
3.400272120270529,1.4600505828857422,0.04786020144820213,0,0
3.5002801238078973,1.459409236907959,0.04328140243887901,0,0
3.600288127345266,1.459409236907959,0.04328140243887901,0,0
3.7002961308826343,1.4590885639190674,0.04480766877532005,0,0
3.800304134420003,1.4597299098968506,0.04328140243887901,0,0
3.9003121379573713,1.4590885639190674,0.04480766877532005,0,0
4.00032014149474,1.459409236907959,0.04480766877532005,0,0
4.100328145032108,1.4590885639190674,0.037176333367824554,0,0
4.200336148569477,1.4597299098968506,0.04175513610243797,0,0
4.300344152106845,1.4597299098968506,0.04175513610243797,0,0
4.400352155644214,1.4600505828857422,0.040228866040706635,0,0
4.500360159181582,1.4600505828857422,0.04328140243887901,0,0
4.600368162718951,1.4597299098968506,0.04328140243887901,0,0
4.700376166256319,1.4597299098968506,0.04328140243887901,0,0
4.800384169793688,1.459409236907959,0.040228866040706635,0,0
4.900392173331056,1.4603712558746338,0.04480766877532005,0,0
5.000400176868425,1.459409236907959,0.04328140243887901,0,0
5.100408180405793,1.459409236907959,0.04328140243887901,0,0
5.200416183943162,1.4584472179412842,0.037176333367824554,0,0
5.30042418748053,1.4590885639190674,0.04480766877532005,0,0
5.400432191017899,1.4603712558746338,0.04175513610243797,0,0
5.500440194555267,1.4600505828857422,0.04175513610243797,0,0
5.600448198092636,1.4590885639190674,0.040228866040706635,0,0
5.700456201630004,1.4606918096542358,0.04480766877532005,0,0
5.800464205167373,1.459409236907959,0.04175513610243797,0,0
5.900472208704741,1.4597299098968506,0.04480766877532005,0,0
6.00048021224211,1.4590885639190674,0.04328140243887901,0,0
6.100488215779478,1.4578059911727905,0.040228866040706635,0,0
6.200496219316847,1.4590885639190674,0.040228866040706635,0,0
6.300504222854215,1.4600505828857422,0.04480766877532005,0,0
6.400512226391584,1.4590885639190674,0.040228866040706635,0,0
6.500520229928952,1.4590885639190674,0.038702599704265594,0,0
6.600528233466321,1.4587678909301758,0.04328140243887901,0,0
6.700536237003689,1.459409236907959,0.04480766877532005,0,0
6.800544240541058,1.4603712558746338,0.04480766877532005,0,0
6.900552244078426,1.4587678909301758,0.04175513610243797,0,0
7.000560247615795,1.4597299098968506,0.04480766877532005,0,0
7.100568251153163,1.4597299098968506,0.04175513610243797,0,0
7.200576254690532,1.4590885639190674,0.040228866040706635,0,0
7.3005842582279,1.4600505828857422,0.038702599704265594,0,0
7.400592261765269,1.4603712558746338,0.04480766877532005,0,0
7.500600265302637,1.4597299098968506,0.04175513610243797,0,0
7.600608268840006,1.459409236907959,0.04328140243887901,0,0
7.700616272377374,1.4600505828857422,0.04175513610243797,0,0
7.800624275914743,1.4590885639190674,0.040228866040706635,0,0
7.900632279452111,1.459409236907959,0.037176333367824554,0,0
8.00064028298948,1.4603712558746338,0.037176333367824554,0,0
8.100648286526848,1.4603712558746338,0.040228866040706635,0,0
8.200656290064217,1.459409236907959,0.040228866040706635,0,0
8.300664293601585,1.4600505828857422,0.04175513610243797,0,0
8.400672297138954,1.4600505828857422,0.04175513610243797,0,0
8.500680300676322,1.4590885639190674,0.037176333367824554,0,0
8.60068830421369,1.4606918096542358,0.038702599704265594,0,0
8.700696307751059,1.4597299098968506,0.037176333367824554,0,0
8.800704311288428,1.4600505828857422,0.040228866040706635,0,0
8.900712314825796,1.4597299098968506,0.04175513610243797,0,0
9.000720318363165,1.4606918096542358,0.038702599704265594,0,0
9.100728321900533,1.4581266641616821,0.04175513610243797,0,0
9.200736325437902,1.4603712558746338,0.040228866040706635,0,0
9.30074432897527,1.4597299098968506,0.038702599704265594,0,0
9.400752332512639,1.4603712558746338,0.038702599704265594,0,0
9.500760336050007,1.459409236907959,0.038702599704265594,0,0
9.600768339587376,1.4597299098968506,0.037176333367824554,0,0
9.700776343124744,1.4597299098968506,0.038702599704265594,0,0
9.800784346662113,1.4597299098968506,0.037176333367824554,0,0
9.900792350199481,1.4597299098968506,0.035650067031383514,0,0
10.00080035373685,1.4590885639190674,0.035650067031383514,0,0
10.100808357274218,1.459409236907959,0.040228866040706635,0,0
10.200816360811586,1.459409236907959,0.038702599704265594,0,0
10.300824364348955,1.459409236907959,0.04480766877532005,0,0
10.400832367886323,1.4600505828857422,0.04480766877532005,0,0
10.500840371423692,1.4597299098968506,0.04480766877532005,0,0
10.60084837496106,1.4587678909301758,0.04175513610243797,0,0
10.700856378498429,1.4597299098968506,0.04175513610243797,0,0
10.800864382035797,1.459409236907959,0.040228866040706635,0,0
10.900872385573166,1.4600505828857422,0.035650067031383514,0,0
11.000880389110534,1.4597299098968506,0.04480766877532005,0,0
11.100888392647903,1.4597299098968506,0.040228866040706635,0,0
11.200896396185271,1.4597299098968506,0.040228866040706635,0,0
11.30090439972264,1.459409236907959,0.038702599704265594,0,0
11.400912403260008,1.4590885639190674,0.038702599704265594,0,0
11.500920406797377,1.4587678909301758,0.04175513610243797,0,0
11.600928410334745,1.4597299098968506,0.04328140243887901,0,0
11.700936413872114,1.4581266641616821,0.040228866040706635,0,0
11.800944417409482,1.459409236907959,0.040228866040706635,0,0
11.900952420946851,1.4597299098968506,0.038702599704265594,0,0
12.00096042448422,1.4597299098968506,0.040228866040706635,0,0
12.100968428021588,1.459409236907959,0.040228866040706635,0,0
12.200976431558956,1.4587678909301758,0.038702599704265594,0,0
12.300984435096325,1.4578059911727905,0.035650067031383514,0,0
12.400992438633693,1.4590885639190674,0.04480766877532005,0,0
12.501000442171062,1.4590885639190674,0.038702599704265594,0,0
12.60100844570843,1.4600505828857422,0.040228866040706635,0,0
12.701016449245799,1.4597299098968506,0.040228866040706635,0,0
12.801024452783167,1.4600505828857422,0.038702599704265594,0,0
